annotator,document,system,corpus,score
85,3146c14e3a00d9d1d464110fba0dab55f01786e6,seneca,cnn_dm,7
85,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,seneca,cnn_dm,5
85,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,abssentrw,cnn_dm,7
85,7aa17ec1a451f43187d8f96268e1d452ffcf8272,BART,cnn_dm,7
85,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,__REFERENCE__,cnn_dm,7
85,3146c14e3a00d9d1d464110fba0dab55f01786e6,onmt_pg,cnn_dm,7
85,7aa17ec1a451f43187d8f96268e1d452ffcf8272,__REFERENCE__,cnn_dm,7
85,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,seneca,cnn_dm,6
85,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,onmt_pg,cnn_dm,7
85,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,abssentrw,cnn_dm,7
85,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,seneca,cnn_dm,7
85,3146c14e3a00d9d1d464110fba0dab55f01786e6,BART,cnn_dm,7
85,7aa17ec1a451f43187d8f96268e1d452ffcf8272,seneca,cnn_dm,7
85,3146c14e3a00d9d1d464110fba0dab55f01786e6,abssentrw,cnn_dm,7
85,3146c14e3a00d9d1d464110fba0dab55f01786e6,__REFERENCE__,cnn_dm,7
85,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,onmt_pg,cnn_dm,7
85,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,abssentrw,cnn_dm,7
85,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,BART,cnn_dm,7
85,cb815147e8ba5c0ef70e2e361ebc7ef01566a8f7,__REFERENCE__,cnn_dm,7
85,04e97afcfddc07753d82a3f21fde2a51e6a0e34f,__REFERENCE__,cnn_dm,7
85,14cd21ea5f40d302a47ff38395cfcfc5639d5b88,onmt_pg,cnn_dm,7
86,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,__REFERENCE__,cnn_dm,5
86,761c33be5c784acc643c89dd8bad9b7945797dc1,__REFERENCE__,cnn_dm,5
86,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,abssentrw,cnn_dm,5
86,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,__REFERENCE__,cnn_dm,5
86,761c33be5c784acc643c89dd8bad9b7945797dc1,abssentrw,cnn_dm,3
86,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,onmt_pg,cnn_dm,3
86,761c33be5c784acc643c89dd8bad9b7945797dc1,seneca,cnn_dm,3
86,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,BART,cnn_dm,7
86,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,seneca,cnn_dm,4
86,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,BART,cnn_dm,7
86,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,abssentrw,cnn_dm,5
86,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,onmt_pg,cnn_dm,7
86,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,seneca,cnn_dm,4
86,761c33be5c784acc643c89dd8bad9b7945797dc1,BART,cnn_dm,5
86,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,seneca,cnn_dm,4
86,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,BART,cnn_dm,3
86,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,__REFERENCE__,cnn_dm,7
86,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,onmt_pg,cnn_dm,6
86,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,onmt_pg,cnn_dm,3
86,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,abssentrw,cnn_dm,2
86,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,abssentrw,cnn_dm,4
86,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,BART,cnn_dm,6
86,761c33be5c784acc643c89dd8bad9b7945797dc1,onmt_pg,cnn_dm,4
86,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,seneca,cnn_dm,3
86,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,__REFERENCE__,cnn_dm,5
87,a59a59228c8e522c4c390d6ab503b5fb5f433e65,seneca,cnn_dm,4
87,2b902ec3bc744315a6842fed9ec223f5675fcbaf,BART,cnn_dm,4
87,04aa29d053cb16db2b284da0466f1a98d7045150,__REFERENCE__,cnn_dm,4
87,7d076b5e8536e42560c009e3ffbad44b4e6350c5,BART,cnn_dm,7
87,399c9461a7a40e526ce640c6945ffd956cbcbaf5,seneca,cnn_dm,5
87,7d076b5e8536e42560c009e3ffbad44b4e6350c5,onmt_pg,cnn_dm,7
87,04aa29d053cb16db2b284da0466f1a98d7045150,seneca,cnn_dm,3
87,a59a59228c8e522c4c390d6ab503b5fb5f433e65,onmt_pg,cnn_dm,2
87,2b902ec3bc744315a6842fed9ec223f5675fcbaf,abssentrw,cnn_dm,3
87,399c9461a7a40e526ce640c6945ffd956cbcbaf5,onmt_pg,cnn_dm,3
87,2b902ec3bc744315a6842fed9ec223f5675fcbaf,seneca,cnn_dm,5
87,7d076b5e8536e42560c009e3ffbad44b4e6350c5,seneca,cnn_dm,4
87,399c9461a7a40e526ce640c6945ffd956cbcbaf5,__REFERENCE__,cnn_dm,7
87,399c9461a7a40e526ce640c6945ffd956cbcbaf5,abssentrw,cnn_dm,4
87,7d076b5e8536e42560c009e3ffbad44b4e6350c5,abssentrw,cnn_dm,3
87,2b902ec3bc744315a6842fed9ec223f5675fcbaf,__REFERENCE__,cnn_dm,7
87,a59a59228c8e522c4c390d6ab503b5fb5f433e65,abssentrw,cnn_dm,1
87,04aa29d053cb16db2b284da0466f1a98d7045150,onmt_pg,cnn_dm,6
87,7d076b5e8536e42560c009e3ffbad44b4e6350c5,__REFERENCE__,cnn_dm,4
87,04aa29d053cb16db2b284da0466f1a98d7045150,abssentrw,cnn_dm,1
87,04aa29d053cb16db2b284da0466f1a98d7045150,BART,cnn_dm,6
87,399c9461a7a40e526ce640c6945ffd956cbcbaf5,BART,cnn_dm,7
87,2b902ec3bc744315a6842fed9ec223f5675fcbaf,onmt_pg,cnn_dm,7
87,a59a59228c8e522c4c390d6ab503b5fb5f433e65,BART,cnn_dm,7
87,a59a59228c8e522c4c390d6ab503b5fb5f433e65,__REFERENCE__,cnn_dm,7
88,d322d72a8565ac2487b85e0b71035d4812ab80f1,__REFERENCE__,cnn_dm,7
88,d322d72a8565ac2487b85e0b71035d4812ab80f1,seneca,cnn_dm,4
88,aab238ffef9ea27adcdc25882ba9e261aaf93995,BART,cnn_dm,7
88,951535fc236a616bb55f29b4f93dc54b08e5bbb1,onmt_pg,cnn_dm,3
88,d322d72a8565ac2487b85e0b71035d4812ab80f1,BART,cnn_dm,6
88,951535fc236a616bb55f29b4f93dc54b08e5bbb1,BART,cnn_dm,7
88,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,onmt_pg,cnn_dm,7
88,aab238ffef9ea27adcdc25882ba9e261aaf93995,onmt_pg,cnn_dm,7
88,aab238ffef9ea27adcdc25882ba9e261aaf93995,abssentrw,cnn_dm,6
88,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,abssentrw,cnn_dm,2
88,951535fc236a616bb55f29b4f93dc54b08e5bbb1,abssentrw,cnn_dm,5
88,aab238ffef9ea27adcdc25882ba9e261aaf93995,__REFERENCE__,cnn_dm,7
88,aab238ffef9ea27adcdc25882ba9e261aaf93995,seneca,cnn_dm,7
88,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,BART,cnn_dm,6
88,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,onmt_pg,cnn_dm,6
88,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,BART,cnn_dm,5
88,951535fc236a616bb55f29b4f93dc54b08e5bbb1,__REFERENCE__,cnn_dm,7
88,d322d72a8565ac2487b85e0b71035d4812ab80f1,abssentrw,cnn_dm,6
88,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,seneca,cnn_dm,7
88,951535fc236a616bb55f29b4f93dc54b08e5bbb1,seneca,cnn_dm,6
88,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,abssentrw,cnn_dm,4
88,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,__REFERENCE__,cnn_dm,5
88,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,seneca,cnn_dm,5
88,d322d72a8565ac2487b85e0b71035d4812ab80f1,onmt_pg,cnn_dm,7
88,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,__REFERENCE__,cnn_dm,7
89,b184986948432aec3e837e9f85050359f220fd4b,seneca,cnn_dm,2
89,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,abssentrw,cnn_dm,7
89,b184986948432aec3e837e9f85050359f220fd4b,__REFERENCE__,cnn_dm,6
89,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,__REFERENCE__,cnn_dm,3
89,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,onmt_pg,cnn_dm,6
89,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,seneca,cnn_dm,5
89,b184986948432aec3e837e9f85050359f220fd4b,onmt_pg,cnn_dm,5
89,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,onmt_pg,cnn_dm,7
89,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,abssentrw,cnn_dm,7
89,46380367325d6c4b179f17eecea006138d2fa9bd,BART,cnn_dm,7
89,46380367325d6c4b179f17eecea006138d2fa9bd,abssentrw,cnn_dm,7
89,e93ba626eef732486b374341bbd56958f4b152c6,BART,cnn_dm,6
89,b184986948432aec3e837e9f85050359f220fd4b,BART,cnn_dm,6
89,46380367325d6c4b179f17eecea006138d2fa9bd,seneca,cnn_dm,7
89,e93ba626eef732486b374341bbd56958f4b152c6,onmt_pg,cnn_dm,5
89,e93ba626eef732486b374341bbd56958f4b152c6,abssentrw,cnn_dm,5
89,46380367325d6c4b179f17eecea006138d2fa9bd,__REFERENCE__,cnn_dm,6
89,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,BART,cnn_dm,7
89,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,seneca,cnn_dm,7
89,46380367325d6c4b179f17eecea006138d2fa9bd,onmt_pg,cnn_dm,4
89,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,__REFERENCE__,cnn_dm,6
89,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,BART,cnn_dm,7
89,e93ba626eef732486b374341bbd56958f4b152c6,__REFERENCE__,cnn_dm,3
89,b184986948432aec3e837e9f85050359f220fd4b,abssentrw,cnn_dm,1
89,e93ba626eef732486b374341bbd56958f4b152c6,seneca,cnn_dm,6
90,7627d9788973785a485e9df3e59002df3a68ad48,seneca,cnn_dm,4
90,60ed760263c8577c407dd008c0d422212af88d98,__REFERENCE__,cnn_dm,7
90,9f270039c861e75ee2f01e4e2898a9ea04a96b26,onmt_pg,cnn_dm,7
90,60ed760263c8577c407dd008c0d422212af88d98,abssentrw,cnn_dm,3
90,62271db1dd48de59c7d9d78bad46220c15828547,BART,cnn_dm,7
90,7627d9788973785a485e9df3e59002df3a68ad48,__REFERENCE__,cnn_dm,7
90,f2be039ea0ca9f4ebbca215a112819c6b5833797,abssentrw,cnn_dm,7
90,60ed760263c8577c407dd008c0d422212af88d98,onmt_pg,cnn_dm,6
90,60ed760263c8577c407dd008c0d422212af88d98,BART,cnn_dm,7
90,7627d9788973785a485e9df3e59002df3a68ad48,BART,cnn_dm,7
90,9f270039c861e75ee2f01e4e2898a9ea04a96b26,BART,cnn_dm,7
90,62271db1dd48de59c7d9d78bad46220c15828547,onmt_pg,cnn_dm,6
90,f2be039ea0ca9f4ebbca215a112819c6b5833797,onmt_pg,cnn_dm,7
90,f2be039ea0ca9f4ebbca215a112819c6b5833797,seneca,cnn_dm,4
90,9f270039c861e75ee2f01e4e2898a9ea04a96b26,seneca,cnn_dm,6
90,60ed760263c8577c407dd008c0d422212af88d98,seneca,cnn_dm,5
90,9f270039c861e75ee2f01e4e2898a9ea04a96b26,__REFERENCE__,cnn_dm,7
90,9f270039c861e75ee2f01e4e2898a9ea04a96b26,abssentrw,cnn_dm,6
90,f2be039ea0ca9f4ebbca215a112819c6b5833797,BART,cnn_dm,6
90,62271db1dd48de59c7d9d78bad46220c15828547,seneca,cnn_dm,7
90,f2be039ea0ca9f4ebbca215a112819c6b5833797,__REFERENCE__,cnn_dm,7
90,7627d9788973785a485e9df3e59002df3a68ad48,abssentrw,cnn_dm,7
90,62271db1dd48de59c7d9d78bad46220c15828547,abssentrw,cnn_dm,7
90,7627d9788973785a485e9df3e59002df3a68ad48,onmt_pg,cnn_dm,7
90,62271db1dd48de59c7d9d78bad46220c15828547,__REFERENCE__,cnn_dm,7
91,69ae7665ded8713de6913d8c76abeedbcb5aab6c,BART,cnn_dm,6
91,83de77cf44df09f5e61322dc32fd25ba621ba867,BART,cnn_dm,3
91,cb5638856f8d116a0285e2a6ea63f3381dc6218e,__REFERENCE__,cnn_dm,7
91,69ae7665ded8713de6913d8c76abeedbcb5aab6c,onmt_pg,cnn_dm,7
91,69ae7665ded8713de6913d8c76abeedbcb5aab6c,abssentrw,cnn_dm,5
91,cd6f8edd5641c9a3f977d257ec623305edc2a675,seneca,cnn_dm,4
91,69ae7665ded8713de6913d8c76abeedbcb5aab6c,seneca,cnn_dm,2
91,cd6f8edd5641c9a3f977d257ec623305edc2a675,abssentrw,cnn_dm,3
91,83de77cf44df09f5e61322dc32fd25ba621ba867,abssentrw,cnn_dm,2
91,cd6f8edd5641c9a3f977d257ec623305edc2a675,BART,cnn_dm,4
91,83de77cf44df09f5e61322dc32fd25ba621ba867,onmt_pg,cnn_dm,6
91,b5c1c15b995f5000891e6f3a017328f17dde88ae,onmt_pg,cnn_dm,7
91,cb5638856f8d116a0285e2a6ea63f3381dc6218e,abssentrw,cnn_dm,4
91,cb5638856f8d116a0285e2a6ea63f3381dc6218e,onmt_pg,cnn_dm,7
91,cb5638856f8d116a0285e2a6ea63f3381dc6218e,seneca,cnn_dm,7
91,83de77cf44df09f5e61322dc32fd25ba621ba867,seneca,cnn_dm,7
91,83de77cf44df09f5e61322dc32fd25ba621ba867,__REFERENCE__,cnn_dm,7
91,69ae7665ded8713de6913d8c76abeedbcb5aab6c,__REFERENCE__,cnn_dm,6
91,b5c1c15b995f5000891e6f3a017328f17dde88ae,BART,cnn_dm,7
91,cb5638856f8d116a0285e2a6ea63f3381dc6218e,BART,cnn_dm,7
91,cd6f8edd5641c9a3f977d257ec623305edc2a675,onmt_pg,cnn_dm,7
91,b5c1c15b995f5000891e6f3a017328f17dde88ae,abssentrw,cnn_dm,6
91,b5c1c15b995f5000891e6f3a017328f17dde88ae,__REFERENCE__,cnn_dm,5
91,b5c1c15b995f5000891e6f3a017328f17dde88ae,seneca,cnn_dm,7
91,cd6f8edd5641c9a3f977d257ec623305edc2a675,__REFERENCE__,cnn_dm,7
92,8dcba6ca5858831c4f13f18bfac5f39202242a4d,__REFERENCE__,cnn_dm,7
92,7cfe43320c7a5b1be9d920b07682f61eab0f7842,seneca,cnn_dm,6
92,7cfe43320c7a5b1be9d920b07682f61eab0f7842,BART,cnn_dm,4
92,8dcba6ca5858831c4f13f18bfac5f39202242a4d,seneca,cnn_dm,5
92,78a670384c908a15617cab7f575fd50dc5999937,BART,cnn_dm,5
92,78a670384c908a15617cab7f575fd50dc5999937,__REFERENCE__,cnn_dm,7
92,8dcba6ca5858831c4f13f18bfac5f39202242a4d,onmt_pg,cnn_dm,6
92,3ea99911f16428a13685da2cde9a062515055d74,__REFERENCE__,cnn_dm,7
92,3ea99911f16428a13685da2cde9a062515055d74,BART,cnn_dm,7
92,3ea99911f16428a13685da2cde9a062515055d74,onmt_pg,cnn_dm,7
92,78a670384c908a15617cab7f575fd50dc5999937,abssentrw,cnn_dm,5
92,7cfe43320c7a5b1be9d920b07682f61eab0f7842,__REFERENCE__,cnn_dm,7
92,3ea99911f16428a13685da2cde9a062515055d74,abssentrw,cnn_dm,6
92,78a670384c908a15617cab7f575fd50dc5999937,seneca,cnn_dm,6
92,00a51d5454f2ef7dbf4c53471223a27fb9c20681,__REFERENCE__,cnn_dm,6
92,78a670384c908a15617cab7f575fd50dc5999937,onmt_pg,cnn_dm,5
92,00a51d5454f2ef7dbf4c53471223a27fb9c20681,onmt_pg,cnn_dm,6
92,7cfe43320c7a5b1be9d920b07682f61eab0f7842,onmt_pg,cnn_dm,6
92,00a51d5454f2ef7dbf4c53471223a27fb9c20681,abssentrw,cnn_dm,3
92,8dcba6ca5858831c4f13f18bfac5f39202242a4d,abssentrw,cnn_dm,4
92,8dcba6ca5858831c4f13f18bfac5f39202242a4d,BART,cnn_dm,6
92,00a51d5454f2ef7dbf4c53471223a27fb9c20681,BART,cnn_dm,6
92,7cfe43320c7a5b1be9d920b07682f61eab0f7842,abssentrw,cnn_dm,6
92,3ea99911f16428a13685da2cde9a062515055d74,seneca,cnn_dm,6
92,00a51d5454f2ef7dbf4c53471223a27fb9c20681,seneca,cnn_dm,4
93,b184986948432aec3e837e9f85050359f220fd4b,seneca,cnn_dm,3
93,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,abssentrw,cnn_dm,7
93,b184986948432aec3e837e9f85050359f220fd4b,__REFERENCE__,cnn_dm,7
93,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,__REFERENCE__,cnn_dm,6
93,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,onmt_pg,cnn_dm,7
93,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,seneca,cnn_dm,5
93,b184986948432aec3e837e9f85050359f220fd4b,onmt_pg,cnn_dm,5
93,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,onmt_pg,cnn_dm,4
93,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,abssentrw,cnn_dm,7
93,46380367325d6c4b179f17eecea006138d2fa9bd,abssentrw,cnn_dm,3
93,e93ba626eef732486b374341bbd56958f4b152c6,BART,cnn_dm,5
93,b184986948432aec3e837e9f85050359f220fd4b,BART,cnn_dm,5
93,46380367325d6c4b179f17eecea006138d2fa9bd,seneca,cnn_dm,6
93,e93ba626eef732486b374341bbd56958f4b152c6,onmt_pg,cnn_dm,7
93,46380367325d6c4b179f17eecea006138d2fa9bd,BART,cnn_dm,7
93,e93ba626eef732486b374341bbd56958f4b152c6,seneca,cnn_dm,5
93,e93ba626eef732486b374341bbd56958f4b152c6,abssentrw,cnn_dm,6
93,46380367325d6c4b179f17eecea006138d2fa9bd,__REFERENCE__,cnn_dm,5
93,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,BART,cnn_dm,6
93,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,seneca,cnn_dm,4
93,46380367325d6c4b179f17eecea006138d2fa9bd,onmt_pg,cnn_dm,5
93,32f4b6d152208ddf4c651966931f8bcb7b95f8b5,__REFERENCE__,cnn_dm,6
93,e1d536fce0ebb9bfd3d221e4ecd88c297bc5589b,BART,cnn_dm,4
93,e93ba626eef732486b374341bbd56958f4b152c6,__REFERENCE__,cnn_dm,7
93,b184986948432aec3e837e9f85050359f220fd4b,abssentrw,cnn_dm,6
94,d322d72a8565ac2487b85e0b71035d4812ab80f1,__REFERENCE__,cnn_dm,6
94,d322d72a8565ac2487b85e0b71035d4812ab80f1,seneca,cnn_dm,2
94,aab238ffef9ea27adcdc25882ba9e261aaf93995,BART,cnn_dm,6
94,951535fc236a616bb55f29b4f93dc54b08e5bbb1,onmt_pg,cnn_dm,4
94,d322d72a8565ac2487b85e0b71035d4812ab80f1,BART,cnn_dm,5
94,951535fc236a616bb55f29b4f93dc54b08e5bbb1,BART,cnn_dm,6
94,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,onmt_pg,cnn_dm,7
94,aab238ffef9ea27adcdc25882ba9e261aaf93995,onmt_pg,cnn_dm,7
94,aab238ffef9ea27adcdc25882ba9e261aaf93995,abssentrw,cnn_dm,6
94,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,abssentrw,cnn_dm,3
94,951535fc236a616bb55f29b4f93dc54b08e5bbb1,abssentrw,cnn_dm,6
94,aab238ffef9ea27adcdc25882ba9e261aaf93995,__REFERENCE__,cnn_dm,6
94,aab238ffef9ea27adcdc25882ba9e261aaf93995,seneca,cnn_dm,6
94,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,BART,cnn_dm,6
94,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,__REFERENCE__,cnn_dm,6
94,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,seneca,cnn_dm,6
94,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,__REFERENCE__,cnn_dm,7
94,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,onmt_pg,cnn_dm,6
94,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,BART,cnn_dm,7
94,951535fc236a616bb55f29b4f93dc54b08e5bbb1,__REFERENCE__,cnn_dm,6
94,d322d72a8565ac2487b85e0b71035d4812ab80f1,abssentrw,cnn_dm,4
94,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,seneca,cnn_dm,4
94,951535fc236a616bb55f29b4f93dc54b08e5bbb1,seneca,cnn_dm,5
94,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,abssentrw,cnn_dm,6
94,d322d72a8565ac2487b85e0b71035d4812ab80f1,onmt_pg,cnn_dm,7
95,36f01a847d3e6788e3915f3ed13d56a50acec512,__REFERENCE__,cnn_dm,7
95,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,BART,cnn_dm,7
95,be7a6a3aab2d56c21f004748f2624c291a75f544,abssentrw,cnn_dm,4
95,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,__REFERENCE__,cnn_dm,7
95,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,seneca,cnn_dm,7
95,36f01a847d3e6788e3915f3ed13d56a50acec512,seneca,cnn_dm,6
95,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,abssentrw,cnn_dm,5
95,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,BART,cnn_dm,7
95,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,BART,cnn_dm,5
95,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,abssentrw,cnn_dm,6
95,be7a6a3aab2d56c21f004748f2624c291a75f544,onmt_pg,cnn_dm,6
95,be7a6a3aab2d56c21f004748f2624c291a75f544,BART,cnn_dm,6
95,36f01a847d3e6788e3915f3ed13d56a50acec512,abssentrw,cnn_dm,6
95,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,seneca,cnn_dm,7
95,5c5dcff9554a8b198c76a8bde0ac0e6cf2c4953e,onmt_pg,cnn_dm,7
95,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,seneca,cnn_dm,7
95,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,__REFERENCE__,cnn_dm,7
95,bde8e22f3e1c3af2ca0f09f734f33d67140ef1aa,onmt_pg,cnn_dm,7
95,36f01a847d3e6788e3915f3ed13d56a50acec512,BART,cnn_dm,7
95,36f01a847d3e6788e3915f3ed13d56a50acec512,onmt_pg,cnn_dm,7
95,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,abssentrw,cnn_dm,5
95,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,onmt_pg,cnn_dm,6
95,be7a6a3aab2d56c21f004748f2624c291a75f544,seneca,cnn_dm,7
95,be7a6a3aab2d56c21f004748f2624c291a75f544,__REFERENCE__,cnn_dm,7
95,f94f37a25ddcdaf66182eb7a02a7c690b7e8e392,__REFERENCE__,cnn_dm,7
96,484b88f32a6422b318e7d5cd25809082579485b9,abssentrw,cnn_dm,7
96,484b88f32a6422b318e7d5cd25809082579485b9,seneca,cnn_dm,4
96,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,abssentrw,cnn_dm,6
96,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,__REFERENCE__,cnn_dm,7
96,a396e698f80b68e0392dfa6d66ce0731940375f3,BART,cnn_dm,7
96,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,seneca,cnn_dm,6
96,484b88f32a6422b318e7d5cd25809082579485b9,onmt_pg,cnn_dm,7
96,6ef2edc93a597248336109a8d24e997ad2156ea3,abssentrw,cnn_dm,4
96,a396e698f80b68e0392dfa6d66ce0731940375f3,seneca,cnn_dm,5
96,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,__REFERENCE__,cnn_dm,7
96,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,onmt_pg,cnn_dm,5
96,484b88f32a6422b318e7d5cd25809082579485b9,__REFERENCE__,cnn_dm,7
96,6ef2edc93a597248336109a8d24e997ad2156ea3,BART,cnn_dm,6
96,6ef2edc93a597248336109a8d24e997ad2156ea3,onmt_pg,cnn_dm,5
96,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,BART,cnn_dm,5
96,a396e698f80b68e0392dfa6d66ce0731940375f3,__REFERENCE__,cnn_dm,7
96,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,abssentrw,cnn_dm,7
96,6ef2edc93a597248336109a8d24e997ad2156ea3,__REFERENCE__,cnn_dm,6
96,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,BART,cnn_dm,7
96,a396e698f80b68e0392dfa6d66ce0731940375f3,onmt_pg,cnn_dm,7
96,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,onmt_pg,cnn_dm,7
96,484b88f32a6422b318e7d5cd25809082579485b9,BART,cnn_dm,5
96,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,seneca,cnn_dm,6
96,a396e698f80b68e0392dfa6d66ce0731940375f3,abssentrw,cnn_dm,6
96,6ef2edc93a597248336109a8d24e997ad2156ea3,seneca,cnn_dm,3
97,d322d72a8565ac2487b85e0b71035d4812ab80f1,__REFERENCE__,cnn_dm,6
97,d322d72a8565ac2487b85e0b71035d4812ab80f1,seneca,cnn_dm,6
97,aab238ffef9ea27adcdc25882ba9e261aaf93995,BART,cnn_dm,6
97,951535fc236a616bb55f29b4f93dc54b08e5bbb1,onmt_pg,cnn_dm,6
97,d322d72a8565ac2487b85e0b71035d4812ab80f1,BART,cnn_dm,6
97,951535fc236a616bb55f29b4f93dc54b08e5bbb1,BART,cnn_dm,4
97,aab238ffef9ea27adcdc25882ba9e261aaf93995,onmt_pg,cnn_dm,5
97,aab238ffef9ea27adcdc25882ba9e261aaf93995,abssentrw,cnn_dm,5
97,951535fc236a616bb55f29b4f93dc54b08e5bbb1,abssentrw,cnn_dm,6
97,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,onmt_pg,cnn_dm,6
97,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,abssentrw,cnn_dm,6
97,aab238ffef9ea27adcdc25882ba9e261aaf93995,__REFERENCE__,cnn_dm,6
97,aab238ffef9ea27adcdc25882ba9e261aaf93995,seneca,cnn_dm,6
97,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,BART,cnn_dm,6
97,e27f9736be51b66e759a9ae7bceb0d6c4ba3d457,onmt_pg,cnn_dm,6
97,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,BART,cnn_dm,6
97,951535fc236a616bb55f29b4f93dc54b08e5bbb1,__REFERENCE__,cnn_dm,6
97,d322d72a8565ac2487b85e0b71035d4812ab80f1,abssentrw,cnn_dm,6
97,1494f1f351a0898ec3620b3c4a49b15d9f740a0e,seneca,cnn_dm,6
97,951535fc236a616bb55f29b4f93dc54b08e5bbb1,seneca,cnn_dm,6
