,,p_value
__REFERENCE__,seneca,3.656608e-07
BART,abssentrw,0.002602384
onmt_pg,abssentrw,0.007801824
abssentrw,seneca,0.02848655
BART,onmt_pg,0.1266229
BART,seneca,8.19819e-14
onmt_pg,seneca,3.655491e-06
__REFERENCE__,abssentrw,0.3159094
BART,__REFERENCE__,1.672438e-05
onmt_pg,__REFERENCE__,0.005549625
__REFERENCE__,seneca,2.556687e-09
BART,abssentrw,2.455761e-07
onmt_pg,abssentrw,3.28402e-05
abssentrw,seneca,1.487869e-06
BART,onmt_pg,0.05715949
BART,seneca,3.016308e-20
onmt_pg,seneca,1.324775e-17
__REFERENCE__,abssentrw,0.1531858
BART,__REFERENCE__,3.915067e-07
__REFERENCE__,onmt_pg,0.1070886
__REFERENCE__,seneca,0.0003929164
BART,abssentrw,3.726305e-09
onmt_pg,abssentrw,0.003645654
abssentrw,seneca,0.0535273
BART,onmt_pg,0.0005336678
BART,seneca,2.027169e-20
onmt_pg,seneca,3.082314e-07
__REFERENCE__,abssentrw,0.4581999
BART,__REFERENCE__,8.418614e-10
onmt_pg,__REFERENCE__,3.683133e-06
__REFERENCE__,seneca,0.001841653
BART,abssentrw,3.851692e-09
onmt_pg,abssentrw,4.761098e-06
abssentrw,seneca,0.03524049
BART,onmt_pg,0.02938497
BART,seneca,3.994381e-17
onmt_pg,seneca,8.528008e-17
__REFERENCE__,abssentrw,0.05345496
BART,__REFERENCE__,3.112817e-06
__REFERENCE__,onmt_pg,0.3128223
__REFERENCE__,seneca,3.968048e-07
BART,abssentrw,1.104544e-08
onmt_pg,abssentrw,0.01154898
abssentrw,seneca,0.002203539
BART,onmt_pg,3.475687e-06
BART,seneca,1.716328e-18
onmt_pg,seneca,4.211137e-10
__REFERENCE__,abssentrw,0.09948762
BART,__REFERENCE__,2.258081e-05
onmt_pg,__REFERENCE__,0.003558384
__REFERENCE__,seneca,0.005880462
BART,abssentrw,8.006315e-08
onmt_pg,abssentrw,8.4933e-06
abssentrw,seneca,0.1882194
BART,onmt_pg,0.1512864
BART,seneca,3.61125e-13
onmt_pg,seneca,2.969594e-10
__REFERENCE__,abssentrw,0.1077736
BART,__REFERENCE__,0.0001585315
__REFERENCE__,onmt_pg,0.5075421
__REFERENCE__,seneca,1.432033e-05
BART,abssentrw,2.854332e-05
onmt_pg,abssentrw,0.02416019
abssentrw,seneca,0.01927485
BART,onmt_pg,0.0006147965
BART,seneca,4.166301e-13
onmt_pg,seneca,6.725388e-08
__REFERENCE__,abssentrw,0.02142296
BART,__REFERENCE__,0.004293069
onmt_pg,__REFERENCE__,0.006077217
__REFERENCE__,seneca,4.896575e-11
BART,abssentrw,1.090188e-06
onmt_pg,abssentrw,3.086121e-10
abssentrw,seneca,0.001090234
BART,onmt_pg,0.4965918
BART,seneca,6.895971e-19
onmt_pg,seneca,2.047462e-16
__REFERENCE__,abssentrw,0.6881862
BART,__REFERENCE__,2.619861e-10
onmt_pg,__REFERENCE__,7.428471e-05
__REFERENCE__,seneca,0.09949905
BART,abssentrw,1.534993e-12
onmt_pg,abssentrw,1.130782e-06
abssentrw,seneca,0.1978269
BART,onmt_pg,0.01995894
BART,seneca,2.667407e-12
onmt_pg,seneca,5.088758e-11
__REFERENCE__,abssentrw,0.01616445
BART,__REFERENCE__,3.688217e-09
onmt_pg,__REFERENCE__,0.003905579
__REFERENCE__,seneca,8.923906e-06
BART,abssentrw,1.624789e-12
onmt_pg,abssentrw,1.008204e-05
abssentrw,seneca,0.01783615
BART,onmt_pg,0.0005404446
BART,seneca,1.690627e-18
onmt_pg,seneca,2.372209e-14
__REFERENCE__,abssentrw,0.1406621
BART,__REFERENCE__,1.782138e-05
onmt_pg,__REFERENCE__,0.008637806
__REFERENCE__,seneca,0.0001636697
BART,abssentrw,2.358371e-09
onmt_pg,abssentrw,0.0001079289
abssentrw,seneca,0.02988446
BART,onmt_pg,0.01323392
BART,seneca,2.458454e-11
onmt_pg,seneca,5.838878e-09
__REFERENCE__,abssentrw,0.9018787
BART,__REFERENCE__,0.000330516
onmt_pg,__REFERENCE__,0.01595686
__REFERENCE__,seneca,0.003684028
BART,abssentrw,0.0002884405
onmt_pg,abssentrw,0.02252619
abssentrw,seneca,0.004821454
BART,onmt_pg,0.04525955
BART,seneca,3.08067e-10
onmt_pg,seneca,2.309037e-06
__REFERENCE__,abssentrw,0.05872868
BART,__REFERENCE__,2.177921e-05
onmt_pg,__REFERENCE__,0.001489852
__REFERENCE__,seneca,0.0001024307
BART,abssentrw,4.31874e-09
onmt_pg,abssentrw,3.47035e-06
abssentrw,seneca,0.02262471
BART,onmt_pg,0.03295793
BART,seneca,2.156128e-18
onmt_pg,seneca,5.373771e-16
__REFERENCE__,abssentrw,0.2152681
BART,__REFERENCE__,1.148914e-06
onmt_pg,__REFERENCE__,0.001481535
__REFERENCE__,seneca,0.002977722
BART,abssentrw,7.886954e-10
onmt_pg,abssentrw,5.766158e-06
abssentrw,seneca,0.01134032
BART,onmt_pg,0.007727622
BART,seneca,7.442668e-18
onmt_pg,seneca,8.814836e-10
__REFERENCE__,abssentrw,0.5827556
BART,__REFERENCE__,1.191309e-11
onmt_pg,__REFERENCE__,0.001340526
__REFERENCE__,seneca,0.001819718
BART,abssentrw,4.628005e-14
onmt_pg,abssentrw,0.0009468633
abssentrw,seneca,0.01186796
BART,onmt_pg,3.313292e-05
BART,seneca,3.029397e-20
onmt_pg,seneca,4.19611e-11
__REFERENCE__,abssentrw,0.01875407
BART,__REFERENCE__,2.347781e-09
onmt_pg,__REFERENCE__,8.096625e-05
__REFERENCE__,seneca,0.01329361
BART,abssentrw,8.528678e-13
onmt_pg,abssentrw,1.669159e-09
abssentrw,seneca,0.9702826
BART,onmt_pg,0.06727389
BART,seneca,1.852328e-11
onmt_pg,seneca,2.275827e-08
__REFERENCE__,abssentrw,0.7168367
BART,__REFERENCE__,0.0001547967
onmt_pg,__REFERENCE__,0.009105061
__REFERENCE__,seneca,1.919776e-06
BART,abssentrw,0.002013749
onmt_pg,abssentrw,0.01658192
abssentrw,seneca,4.795779e-06
BART,onmt_pg,0.1778683
BART,seneca,7.316607e-15
onmt_pg,seneca,2.017712e-12
__REFERENCE__,abssentrw,0.7423561
BART,__REFERENCE__,0.0001340088
onmt_pg,__REFERENCE__,0.02813291
__REFERENCE__,seneca,3.498451e-06
BART,abssentrw,4.212097e-05
onmt_pg,abssentrw,0.01602217
abssentrw,seneca,9.174626e-05
BART,onmt_pg,0.03482236
BART,seneca,1.03629e-14
onmt_pg,seneca,1.056776e-11
__REFERENCE__,abssentrw,0.9863992
BART,__REFERENCE__,7.705137e-08
onmt_pg,__REFERENCE__,0.0009186952
__REFERENCE__,seneca,9.094453e-05
BART,abssentrw,1.057213e-07
onmt_pg,abssentrw,0.00131653
abssentrw,seneca,0.000149414
BART,onmt_pg,0.008671255
BART,seneca,2.249031e-17
onmt_pg,seneca,7.838551e-13
__REFERENCE__,abssentrw,0.8445286
BART,__REFERENCE__,0.0002097581
__REFERENCE__,onmt_pg,0.277767
__REFERENCE__,seneca,5.992394e-05
BART,abssentrw,0.002187337
abssentrw,onmt_pg,0.3027276
abssentrw,seneca,0.0003447796
BART,onmt_pg,0.006012941
BART,seneca,1.573129e-13
onmt_pg,seneca,6.265103e-07
__REFERENCE__,abssentrw,0.01017326
BART,__REFERENCE__,0.0006466022
__REFERENCE__,onmt_pg,0.2582733
__REFERENCE__,seneca,0.0003924753
BART,abssentrw,1.680971e-06
onmt_pg,abssentrw,0.0001782772
abssentrw,seneca,0.1863845
BART,onmt_pg,0.004184346
BART,seneca,1.511833e-12
onmt_pg,seneca,1.256041e-07
__REFERENCE__,abssentrw,0.9970337
BART,__REFERENCE__,0.001994741
onmt_pg,__REFERENCE__,0.01952141
__REFERENCE__,seneca,0.0006574191
BART,abssentrw,3.481677e-05
onmt_pg,abssentrw,0.003494577
abssentrw,seneca,0.0003529987
BART,onmt_pg,0.3563497
BART,seneca,1.157247e-12
onmt_pg,seneca,1.177333e-12
__REFERENCE__,abssentrw,0.7719256
BART,__REFERENCE__,3.475384e-09
onmt_pg,__REFERENCE__,1.444156e-05
__REFERENCE__,seneca,3.00077e-05
BART,abssentrw,2.270837e-07
onmt_pg,abssentrw,1.00521e-05
abssentrw,seneca,9.695644e-05
BART,onmt_pg,0.05037059
BART,seneca,2.47523e-22
onmt_pg,seneca,2.52599e-19
__REFERENCE__,abssentrw,0.1370388
BART,__REFERENCE__,3.200676e-05
onmt_pg,__REFERENCE__,0.02754682
__REFERENCE__,seneca,0.004290024
BART,abssentrw,1.076952e-07
onmt_pg,abssentrw,0.0003503546
abssentrw,seneca,0.07625901
BART,onmt_pg,0.03805365
BART,seneca,1.547778e-09
onmt_pg,seneca,1.719918e-06
__REFERENCE__,abssentrw,0.5452861
BART,__REFERENCE__,1.683494e-12
onmt_pg,__REFERENCE__,5.850689e-08
__REFERENCE__,seneca,0.07184063
BART,abssentrw,4.014313e-08
onmt_pg,abssentrw,7.54099e-06
abssentrw,seneca,0.06954948
BART,onmt_pg,0.0174949
BART,seneca,1.815837e-13
onmt_pg,seneca,9.357553e-09
