,,p_value
abssentrw,seneca,0.03745982
BART,onmt_pg,0.8629369
BART,seneca,4.718173e-09
onmt_pg,seneca,4.327305e-12
__REFERENCE__,abssentrw,0.874578
BART,__REFERENCE__,0.02487147
__REFERENCE__,onmt_pg,0.1188807
__REFERENCE__,seneca,2.799789e-05
BART,abssentrw,0.0147435
abssentrw,onmt_pg,0.07048468
abssentrw,seneca,7.031543e-05
BART,onmt_pg,0.3389083
BART,seneca,5.094346e-09
onmt_pg,seneca,5.286426e-09
__REFERENCE__,abssentrw,0.4962495
BART,__REFERENCE__,0.001477773
__REFERENCE__,onmt_pg,0.06244707
__REFERENCE__,seneca,0.0009550094
abssentrw,BART,0.07012999
abssentrw,onmt_pg,0.3329255
abssentrw,seneca,0.003533984
BART,onmt_pg,0.1666512
BART,seneca,2.221065e-09
onmt_pg,seneca,2.839878e-06
__REFERENCE__,abssentrw,0.5825401
BART,__REFERENCE__,0.006279031
__REFERENCE__,onmt_pg,0.1415424
__REFERENCE__,seneca,0.003535025
BART,abssentrw,0.0004751258
onmt_pg,abssentrw,0.0220398
abssentrw,seneca,0.0316067
BART,onmt_pg,0.04157823
BART,seneca,1.599958e-08
onmt_pg,seneca,2.333779e-06
__REFERENCE__,abssentrw,0.5876743
BART,__REFERENCE__,0.0008058308
__REFERENCE__,onmt_pg,0.05558977
__REFERENCE__,seneca,0.0001897059
BART,abssentrw,0.0003011342
onmt_pg,abssentrw,0.008357601
abssentrw,seneca,0.001494709
BART,onmt_pg,0.05724945
BART,seneca,4.424737e-09
onmt_pg,seneca,1.004332e-08
__REFERENCE__,abssentrw,0.4676241
BART,__REFERENCE__,2.094544e-06
onmt_pg,__REFERENCE__,0.001256593
__REFERENCE__,seneca,0.521238
BART,abssentrw,9.192991e-05
onmt_pg,abssentrw,0.001386104
abssentrw,seneca,0.09728913
BART,onmt_pg,0.2373684
BART,seneca,1.10719e-08
onmt_pg,seneca,5.870658e-06
__REFERENCE__,abssentrw,0.2275772
BART,__REFERENCE__,0.04664645
onmt_pg,__REFERENCE__,0.0005818434
__REFERENCE__,seneca,0.02679647
abssentrw,BART,0.6708254
abssentrw,onmt_pg,0.1306807
abssentrw,seneca,0.01032219
BART,onmt_pg,0.1932275
BART,seneca,0.0001845923
onmt_pg,seneca,3.9774e-08
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.7548757
BART,__REFERENCE__,1.199516e-05
__REFERENCE__,onmt_pg,0.386868
__REFERENCE__,seneca,0.1288405
BART,abssentrw,7.585037e-06
abssentrw,onmt_pg,0.1671365
abssentrw,seneca,0.2152378
BART,onmt_pg,0.0007850047
BART,seneca,3.805023e-06
onmt_pg,seneca,0.007278622
__REFERENCE__,abssentrw,0.7478282
BART,__REFERENCE__,0.004452349
__REFERENCE__,onmt_pg,0.05252694
__REFERENCE__,seneca,0.01072016
BART,abssentrw,0.0008230166
onmt_pg,abssentrw,0.03810986
abssentrw,seneca,0.03271824
BART,onmt_pg,0.12813
BART,seneca,2.110358e-07
onmt_pg,seneca,2.343246e-05
__REFERENCE__,abssentrw,0.8350114
BART,__REFERENCE__,0.003261568
onmt_pg,__REFERENCE__,0.01079195
__REFERENCE__,seneca,0.008573418
BART,abssentrw,0.0001547097
onmt_pg,abssentrw,0.04597789
abssentrw,seneca,0.01497644
BART,onmt_pg,0.3206017
BART,seneca,1.173263e-07
onmt_pg,seneca,4.101947e-07
__REFERENCE__,abssentrw,0.7204458
BART,__REFERENCE__,0.00408117
onmt_pg,__REFERENCE__,0.004732308
__REFERENCE__,seneca,0.02150697
BART,abssentrw,0.009456015
onmt_pg,abssentrw,0.03811767
abssentrw,seneca,0.0101073
BART,onmt_pg,0.5508066
BART,seneca,3.030283e-08
onmt_pg,seneca,6.538481e-07
__REFERENCE__,abssentrw,0.4886969
BART,__REFERENCE__,0.00793234
__REFERENCE__,onmt_pg,0.1244951
__REFERENCE__,seneca,0.0006093089
BART,abssentrw,0.0008032512
onmt_pg,abssentrw,0.01805167
abssentrw,seneca,0.007068962
BART,onmt_pg,0.194531
BART,seneca,1.783869e-08
onmt_pg,seneca,2.309518e-05
__REFERENCE__,abssentrw,0.07510393
__REFERENCE__,BART,0.3245428
__REFERENCE__,onmt_pg,0.1506233
__REFERENCE__,seneca,4.216382e-05
BART,abssentrw,0.005427651
onmt_pg,abssentrw,0.0001919961
abssentrw,seneca,0.02538077
BART,onmt_pg,0.6427765
BART,seneca,2.031135e-06
onmt_pg,seneca,7.338833e-07
__REFERENCE__,abssentrw,0.4624927
BART,__REFERENCE__,0.003459882
__REFERENCE__,onmt_pg,0.05577658
__REFERENCE__,seneca,0.08092888
BART,abssentrw,0.0009660998
onmt_pg,abssentrw,0.01248637
abssentrw,seneca,0.118618
BART,onmt_pg,0.1902216
BART,seneca,1.082909e-05
onmt_pg,seneca,0.0001464706
__REFERENCE__,abssentrw,0.3451564
BART,__REFERENCE__,5.543588e-07
onmt_pg,__REFERENCE__,0.03201049
__REFERENCE__,seneca,0.006646597
BART,abssentrw,5.434588e-05
onmt_pg,abssentrw,0.004128667
abssentrw,seneca,0.2134278
BART,onmt_pg,0.0930909
BART,seneca,2.278855e-09
onmt_pg,seneca,2.561077e-06
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.156754
BART,__REFERENCE__,0.0009835281
__REFERENCE__,onmt_pg,0.1092185
__REFERENCE__,seneca,0.04445377
BART,abssentrw,1.281905e-05
onmt_pg,abssentrw,0.003081427
abssentrw,seneca,0.4008829
BART,onmt_pg,0.008349711
BART,seneca,3.482717e-08
onmt_pg,seneca,0.0002067241
__REFERENCE__,abssentrw,0.2608416
BART,__REFERENCE__,1.147361e-05
onmt_pg,__REFERENCE__,0.03790077
__REFERENCE__,seneca,0.3417053
BART,abssentrw,0.0008348241
abssentrw,onmt_pg,0.2569022
abssentrw,seneca,0.09106727
BART,onmt_pg,0.02084597
BART,seneca,5.216066e-07
onmt_pg,seneca,0.009249589
__REFERENCE__,abssentrw,0.3867332
BART,__REFERENCE__,6.825073e-08
onmt_pg,__REFERENCE__,0.01005845
__REFERENCE__,seneca,0.3510138
BART,abssentrw,0.0001732525
abssentrw,onmt_pg,0.1303608
abssentrw,seneca,0.1552662
BART,onmt_pg,0.0004280291
BART,seneca,7.592652e-09
onmt_pg,seneca,0.003270256
__REFERENCE__,abssentrw,0.6796292
BART,__REFERENCE__,0.002670791
__REFERENCE__,onmt_pg,0.8533998
__REFERENCE__,seneca,0.01170423
BART,abssentrw,1.654577e-05
abssentrw,onmt_pg,0.4334288
abssentrw,seneca,0.05606858
BART,onmt_pg,7.621045e-05
BART,seneca,7.156947e-09
onmt_pg,seneca,0.006479575
__REFERENCE__,abssentrw,0.8524104
BART,__REFERENCE__,1.621246e-05
onmt_pg,__REFERENCE__,0.0005806323
__REFERENCE__,seneca,0.05000318
BART,abssentrw,9.760142e-06
onmt_pg,abssentrw,0.007409413
abssentrw,seneca,0.07507379
BART,onmt_pg,0.06230306
BART,seneca,8.254932e-10
onmt_pg,seneca,1.250206e-08
__REFERENCE__,abssentrw,0.6096555
__REFERENCE__,BART,0.2642845
onmt_pg,__REFERENCE__,0.02362084
__REFERENCE__,seneca,0.01458803
abssentrw,BART,0.6238847
abssentrw,onmt_pg,0.06733915
abssentrw,seneca,0.00933647
BART,onmt_pg,0.3229501
BART,seneca,0.0006731574
onmt_pg,seneca,1.326998e-05
