,,p_value
BART,__REFERENCE__,7.284679e-11
onmt_pg,__REFERENCE__,0.01317445
__REFERENCE__,seneca,5.81944e-10
BART,abssentrw,4.972017e-16
onmt_pg,abssentrw,8.013256e-06
abssentrw,seneca,1.568091e-05
BART,onmt_pg,0.0001599728
BART,seneca,4.560675e-31
onmt_pg,seneca,1.859127e-17
__REFERENCE__,abssentrw,0.8681666
BART,__REFERENCE__,2.141012e-15
onmt_pg,__REFERENCE__,2.611166e-06
__REFERENCE__,seneca,1.527926e-05
BART,abssentrw,1.705174e-13
onmt_pg,abssentrw,2.118524e-06
abssentrw,seneca,0.0005150691
BART,onmt_pg,1.664863e-05
BART,seneca,1.593251e-28
onmt_pg,seneca,6.439573e-15
__REFERENCE__,abssentrw,0.8213494
BART,__REFERENCE__,7.451161e-13
onmt_pg,__REFERENCE__,1.726455e-05
__REFERENCE__,seneca,1.405822e-10
BART,abssentrw,6.397771e-10
onmt_pg,abssentrw,3.699615e-07
abssentrw,seneca,5.023002e-07
BART,onmt_pg,0.01592426
BART,seneca,1.528212e-32
onmt_pg,seneca,3.597157e-23
__REFERENCE__,abssentrw,0.1995219
BART,__REFERENCE__,2.378927e-09
onmt_pg,__REFERENCE__,1.65645e-05
__REFERENCE__,seneca,3.761898e-05
BART,abssentrw,8.888158e-16
onmt_pg,abssentrw,4.009684e-10
abssentrw,seneca,0.008205277
BART,onmt_pg,0.003991855
BART,seneca,1.368483e-21
onmt_pg,seneca,1.518985e-14
__REFERENCE__,abssentrw,0.03273128
BART,__REFERENCE__,1.662896e-13
onmt_pg,__REFERENCE__,0.0002526277
__REFERENCE__,seneca,6.911157e-08
BART,abssentrw,5.42446e-15
onmt_pg,abssentrw,3.375971e-08
abssentrw,seneca,0.0001458667
BART,onmt_pg,0.004134564
BART,seneca,1.567659e-29
onmt_pg,seneca,1.239942e-21
__REFERENCE__,abssentrw,0.640537
BART,__REFERENCE__,5.790835e-13
onmt_pg,__REFERENCE__,0.000118088
__REFERENCE__,seneca,3.842593e-06
BART,abssentrw,3.42177e-11
onmt_pg,abssentrw,4.52647e-05
abssentrw,seneca,4.210003e-05
BART,onmt_pg,0.000227177
BART,seneca,2.832489e-26
onmt_pg,seneca,2.414567e-18
__REFERENCE__,abssentrw,0.0993603
BART,__REFERENCE__,9.675163e-12
onmt_pg,__REFERENCE__,2.58859e-05
__REFERENCE__,seneca,1.044887e-10
BART,abssentrw,8.287654e-17
onmt_pg,abssentrw,1.286245e-09
abssentrw,seneca,6.464339e-06
BART,onmt_pg,0.0002491686
BART,seneca,9.793704e-29
onmt_pg,seneca,9.669369e-21
__REFERENCE__,abssentrw,0.9176421
BART,__REFERENCE__,2.070642e-07
onmt_pg,__REFERENCE__,3.989715e-05
__REFERENCE__,seneca,3.242804e-07
BART,abssentrw,1.04877e-06
onmt_pg,abssentrw,0.0002244899
abssentrw,seneca,1.876704e-07
BART,onmt_pg,0.03917466
BART,seneca,5.243424e-26
onmt_pg,seneca,4.065665e-20
__REFERENCE__,abssentrw,0.8956697
BART,__REFERENCE__,6.887012e-09
onmt_pg,__REFERENCE__,0.0009060575
__REFERENCE__,seneca,9.408141e-07
BART,abssentrw,1.151318e-08
onmt_pg,abssentrw,0.0001770712
abssentrw,seneca,2.250066e-06
BART,onmt_pg,0.003250493
BART,seneca,4.103348e-24
onmt_pg,seneca,1.009541e-14
__REFERENCE__,abssentrw,0.08567784
BART,__REFERENCE__,4.5077e-14
onmt_pg,__REFERENCE__,0.0001907354
__REFERENCE__,seneca,1.485842e-10
BART,abssentrw,2.696963e-17
onmt_pg,abssentrw,4.691729e-08
abssentrw,seneca,0.0001373723
BART,onmt_pg,1.292271e-05
BART,seneca,1.631343e-39
onmt_pg,seneca,7.502041e-19
__REFERENCE__,abssentrw,0.06368652
BART,__REFERENCE__,3.581308e-10
onmt_pg,__REFERENCE__,2.716644e-05
__REFERENCE__,seneca,9.917371e-07
BART,abssentrw,2.466621e-12
onmt_pg,abssentrw,1.008416e-07
abssentrw,seneca,0.02226019
BART,onmt_pg,0.001171244
BART,seneca,1.491795e-24
onmt_pg,seneca,4.957445e-18
__REFERENCE__,abssentrw,0.9279271
BART,__REFERENCE__,7.57984e-11
onmt_pg,__REFERENCE__,1.817009e-07
__REFERENCE__,seneca,0.0009107389
BART,abssentrw,8.479326e-10
onmt_pg,abssentrw,6.589858e-07
abssentrw,seneca,0.002156254
BART,onmt_pg,0.1449135
BART,seneca,7.62724e-25
onmt_pg,seneca,1.370665e-18
__REFERENCE__,abssentrw,0.198187
BART,__REFERENCE__,1.303895e-13
onmt_pg,__REFERENCE__,1.397746e-07
__REFERENCE__,seneca,9.073626e-07
BART,abssentrw,2.904248e-19
onmt_pg,abssentrw,1.2521e-10
abssentrw,seneca,0.0002427957
BART,onmt_pg,0.0006015715
BART,seneca,2.202573e-32
onmt_pg,seneca,1.578488e-26
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.002999657
BART,__REFERENCE__,1.464476e-11
onmt_pg,__REFERENCE__,0.0001250785
__REFERENCE__,seneca,1.98162e-09
BART,abssentrw,2.593433e-16
onmt_pg,abssentrw,7.328206e-10
abssentrw,seneca,0.000341642
BART,onmt_pg,0.001252369
BART,seneca,2.381456e-29
onmt_pg,seneca,5.434294e-17
__REFERENCE__,abssentrw,0.09713684
BART,__REFERENCE__,5.541744e-11
onmt_pg,__REFERENCE__,0.005380212
__REFERENCE__,seneca,3.379336e-08
BART,abssentrw,1.094805e-16
onmt_pg,abssentrw,4.933187e-06
abssentrw,seneca,0.0002559442
BART,onmt_pg,1.563783e-05
BART,seneca,9.040927e-32
onmt_pg,seneca,7.604763e-20
__REFERENCE__,abssentrw,0.4912115
BART,__REFERENCE__,4.572049e-21
onmt_pg,__REFERENCE__,5.327775e-08
__REFERENCE__,seneca,5.898687e-07
BART,abssentrw,1.79705e-20
onmt_pg,abssentrw,5.836024e-07
abssentrw,seneca,2.53211e-07
BART,onmt_pg,1.346223e-05
BART,seneca,5.755235e-37
onmt_pg,seneca,5.544394e-23
__REFERENCE__,abssentrw,0.7233598
BART,__REFERENCE__,9.994505e-08
onmt_pg,__REFERENCE__,0.01315364
__REFERENCE__,seneca,1.738453e-10
BART,abssentrw,5.215606e-08
onmt_pg,abssentrw,0.00427259
abssentrw,seneca,1.5266e-08
BART,onmt_pg,0.002251033
BART,seneca,2.860585e-30
onmt_pg,seneca,1.376288e-19
__REFERENCE__,abssentrw,0.5028803
BART,__REFERENCE__,9.232518e-11
__REFERENCE__,onmt_pg,0.07496436
__REFERENCE__,seneca,1.68381e-08
BART,abssentrw,1.986785e-11
onmt_pg,abssentrw,0.01266837
abssentrw,seneca,5.702517e-08
BART,onmt_pg,1.545686e-05
BART,seneca,6.714626e-29
onmt_pg,seneca,4.230059e-12
__REFERENCE__,abssentrw,0.6433015
BART,__REFERENCE__,3.821956e-14
onmt_pg,__REFERENCE__,2.385485e-08
__REFERENCE__,seneca,4.388831e-05
BART,abssentrw,7.395984e-14
onmt_pg,abssentrw,3.441896e-09
abssentrw,seneca,0.0001158128
BART,onmt_pg,0.003539536
BART,seneca,8.03814e-28
onmt_pg,seneca,2.068643e-18
__REFERENCE__,abssentrw,0.4807591
BART,__REFERENCE__,1.689078e-15
onmt_pg,__REFERENCE__,0.0001699818
__REFERENCE__,seneca,2.822744e-06
BART,abssentrw,9.468485e-17
onmt_pg,abssentrw,6.226305e-06
abssentrw,seneca,0.0001382551
BART,onmt_pg,5.688385e-08
BART,seneca,1.064348e-27
onmt_pg,seneca,3.596287e-14
__REFERENCE__,abssentrw,0.828177
BART,__REFERENCE__,2.955903e-10
onmt_pg,__REFERENCE__,2.598847e-05
__REFERENCE__,seneca,0.0002995867
BART,abssentrw,6.396062e-11
onmt_pg,abssentrw,8.307533e-06
abssentrw,seneca,0.0006969264
BART,onmt_pg,0.001222116
BART,seneca,2.306914e-20
onmt_pg,seneca,5.631371e-16
__REFERENCE__,abssentrw,0.1011011
BART,__REFERENCE__,1.296697e-06
onmt_pg,__REFERENCE__,9.880326e-06
__REFERENCE__,seneca,6.434505e-08
BART,abssentrw,9.485874e-10
onmt_pg,abssentrw,2.387289e-08
abssentrw,seneca,0.0002616809
BART,onmt_pg,0.1127245
BART,seneca,5.40144e-20
onmt_pg,seneca,9.902071e-20
__REFERENCE__,abssentrw,0.007155341
BART,__REFERENCE__,3.025477e-07
onmt_pg,__REFERENCE__,0.005633849
__REFERENCE__,seneca,1.02932e-11
BART,abssentrw,5.7438e-13
onmt_pg,abssentrw,3.069064e-08
abssentrw,seneca,0.000103127
BART,onmt_pg,0.006874733
BART,seneca,4.059432e-27
onmt_pg,seneca,7.220341e-20
__REFERENCE__,abssentrw,0.0932241
BART,__REFERENCE__,1.779236e-13
onmt_pg,__REFERENCE__,0.0005717356
__REFERENCE__,seneca,8.152371e-09
BART,abssentrw,4.597823e-16
onmt_pg,abssentrw,3.654745e-06
abssentrw,seneca,0.0001133423
BART,onmt_pg,5.986475e-05
BART,seneca,2.443634e-28
onmt_pg,seneca,6.043132e-19
__REFERENCE__,abssentrw,0.01381802
BART,__REFERENCE__,1.637108e-14
onmt_pg,__REFERENCE__,1.125517e-05
__REFERENCE__,seneca,4.753088e-08
BART,abssentrw,1.387318e-19
onmt_pg,abssentrw,8.075285e-11
abssentrw,seneca,0.003582198
BART,onmt_pg,1.082341e-05
BART,seneca,2.729759e-40
onmt_pg,seneca,3.780883e-24
