,,p_value
BART,onmt_pg,0.08931181
BART,seneca,0.1119141
onmt_pg,seneca,0.8274089
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2511425
__REFERENCE__,BART,0.8985028
__REFERENCE__,onmt_pg,0.7100575
__REFERENCE__,seneca,0.0111126
abssentrw,BART,0.1437542
abssentrw,onmt_pg,0.1264375
abssentrw,seneca,0.01901427
BART,onmt_pg,0.7501234
BART,seneca,0.0002059917
onmt_pg,seneca,0.001595943
__REFERENCE__,abssentrw,0.2232153
BART,__REFERENCE__,0.0490367
onmt_pg,__REFERENCE__,0.03813242
__REFERENCE__,seneca,0.2768103
abssentrw,BART,0.4835168
abssentrw,onmt_pg,0.2834857
abssentrw,seneca,0.0033041
BART,onmt_pg,0.6551713
BART,seneca,0.0001511263
onmt_pg,seneca,0.0003676055
__REFERENCE__,abssentrw,0.5904331
__REFERENCE__,BART,0.07881014
__REFERENCE__,onmt_pg,0.1258715
__REFERENCE__,seneca,0.006188406
BART,abssentrw,0.02102006
abssentrw,onmt_pg,0.1013332
abssentrw,seneca,0.02395129
BART,onmt_pg,0.8616986
BART,seneca,1.749692e-05
onmt_pg,seneca,0.003533075
__REFERENCE__,abssentrw,0.07787373
__REFERENCE__,BART,0.517737
__REFERENCE__,onmt_pg,0.5866931
__REFERENCE__,seneca,0.03771048
abssentrw,BART,0.08531494
abssentrw,onmt_pg,0.1238996
abssentrw,seneca,0.9512873
BART,onmt_pg,0.2818383
BART,seneca,0.00102237
onmt_pg,seneca,0.1108608
__REFERENCE__,abssentrw,0.03116848
BART,__REFERENCE__,0.04531758
__REFERENCE__,onmt_pg,0.5166035
__REFERENCE__,seneca,0.1892091
BART,abssentrw,0.000169516
onmt_pg,abssentrw,0.003364459
abssentrw,seneca,0.7181564
BART,onmt_pg,0.2350042
BART,seneca,0.004440886
onmt_pg,seneca,0.0347205
__REFERENCE__,abssentrw,0.5497373
__REFERENCE__,BART,0.251568
__REFERENCE__,onmt_pg,0.1207723
__REFERENCE__,seneca,0.6717552
BART,abssentrw,0.04867807
onmt_pg,abssentrw,0.01075308
abssentrw,seneca,0.7897479
BART,onmt_pg,0.9703277
BART,seneca,0.03018647
onmt_pg,seneca,0.05472907
__REFERENCE__,abssentrw,0.6364368
__REFERENCE__,BART,0.6617734
__REFERENCE__,onmt_pg,0.1767523
__REFERENCE__,seneca,0.04462421
abssentrw,BART,0.2815796
onmt_pg,abssentrw,0.03562735
abssentrw,seneca,0.06760444
BART,onmt_pg,0.1005889
BART,seneca,0.01084453
onmt_pg,seneca,0.002961035
__REFERENCE__,abssentrw,0.3353839
__REFERENCE__,BART,0.9376458
__REFERENCE__,onmt_pg,0.8158182
__REFERENCE__,seneca,0.04012887
abssentrw,BART,0.3472028
abssentrw,onmt_pg,0.324168
abssentrw,seneca,0.2358009
BART,onmt_pg,0.8469381
BART,seneca,0.03121994
onmt_pg,seneca,0.01353182
__REFERENCE__,abssentrw,0.7007546
__REFERENCE__,BART,0.05812204
__REFERENCE__,onmt_pg,0.3695558
__REFERENCE__,seneca,0.3512635
BART,abssentrw,0.002428538
onmt_pg,abssentrw,0.03109289
abssentrw,seneca,0.2381866
BART,onmt_pg,0.06821481
BART,seneca,0.0001977615
onmt_pg,seneca,0.001646874
__REFERENCE__,abssentrw,0.5191258
__REFERENCE__,BART,0.5987337
__REFERENCE__,onmt_pg,0.4754525
__REFERENCE__,seneca,0.217818
abssentrw,BART,0.2452586
abssentrw,onmt_pg,0.7322091
abssentrw,seneca,0.5050321
BART,onmt_pg,0.1848086
BART,seneca,0.07408274
onmt_pg,seneca,0.2176048
__REFERENCE__,abssentrw,0.2167102
BART,__REFERENCE__,0.0168601
__REFERENCE__,onmt_pg,0.1527798
__REFERENCE__,seneca,0.9801037
abssentrw,BART,0.1663261
abssentrw,onmt_pg,0.8807101
abssentrw,seneca,0.3908412
BART,onmt_pg,0.388942
BART,seneca,0.07432852
onmt_pg,seneca,0.09067518
__REFERENCE__,abssentrw,0.7412513
BART,__REFERENCE__,0.01403661
__REFERENCE__,onmt_pg,0.2611125
__REFERENCE__,seneca,0.9447984
abssentrw,BART,0.1683266
abssentrw,onmt_pg,0.2624665
abssentrw,seneca,0.8372488
BART,onmt_pg,0.5744767
BART,seneca,0.04015324
onmt_pg,seneca,0.3679909
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2588534
__REFERENCE__,BART,0.9492775
__REFERENCE__,onmt_pg,0.8441047
__REFERENCE__,seneca,0.1632508
abssentrw,BART,0.3964433
abssentrw,onmt_pg,0.253063
abssentrw,seneca,0.8282964
BART,onmt_pg,0.740536
BART,seneca,0.3100675
onmt_pg,seneca,0.2558789
__REFERENCE__,abssentrw,0.545897
__REFERENCE__,BART,0.3998796
__REFERENCE__,onmt_pg,0.8523534
__REFERENCE__,seneca,0.4815443
abssentrw,BART,0.2338092
abssentrw,onmt_pg,0.8232048
abssentrw,seneca,0.6644233
BART,onmt_pg,0.1180021
BART,seneca,0.1021081
onmt_pg,seneca,0.3717104
__REFERENCE__,abssentrw,0.8283119
__REFERENCE__,BART,0.3517472
__REFERENCE__,onmt_pg,0.5683306
__REFERENCE__,seneca,0.0558757
abssentrw,BART,0.5483998
abssentrw,onmt_pg,0.4679249
abssentrw,seneca,0.09071613
BART,onmt_pg,0.9649428
BART,seneca,0.04875285
onmt_pg,seneca,0.1174869
__REFERENCE__,abssentrw,0.766396
__REFERENCE__,BART,0.1026611
__REFERENCE__,onmt_pg,0.2890033
__REFERENCE__,seneca,0.8467677
abssentrw,BART,0.06536236
abssentrw,onmt_pg,0.4875648
abssentrw,seneca,0.6021034
BART,onmt_pg,0.3824329
BART,seneca,0.04546537
onmt_pg,seneca,0.1475382
