,,p_value
__REFERENCE__,onmt_pg,0.08532487
__REFERENCE__,seneca,0.1422257
BART,abssentrw,5.980809e-09
onmt_pg,abssentrw,0.0004788054
abssentrw,seneca,0.6740073
BART,onmt_pg,0.07623056
BART,seneca,0.0001725913
onmt_pg,seneca,0.002062581
__REFERENCE__,abssentrw,0.5961488
BART,__REFERENCE__,1.153674e-06
onmt_pg,__REFERENCE__,0.01670071
__REFERENCE__,seneca,0.002659284
BART,abssentrw,5.449396e-05
abssentrw,onmt_pg,0.05057136
abssentrw,seneca,0.001286193
BART,onmt_pg,0.01468847
BART,seneca,1.103865e-07
onmt_pg,seneca,0.0001724707
__REFERENCE__,abssentrw,0.6128602
BART,__REFERENCE__,0.0003376658
onmt_pg,__REFERENCE__,0.009025264
__REFERENCE__,seneca,0.001184941
BART,abssentrw,0.001219763
onmt_pg,abssentrw,0.009419408
abssentrw,seneca,0.08373346
BART,onmt_pg,0.3931458
BART,seneca,2.016664e-08
onmt_pg,seneca,2.246026e-05
__REFERENCE__,abssentrw,0.8856032
BART,__REFERENCE__,5.814608e-06
onmt_pg,__REFERENCE__,0.008261575
__REFERENCE__,seneca,0.002339809
BART,abssentrw,1.344403e-05
onmt_pg,abssentrw,0.0008895165
abssentrw,seneca,0.001582402
BART,onmt_pg,0.1082112
BART,seneca,4.704445e-13
onmt_pg,seneca,8.326477e-12
__REFERENCE__,abssentrw,0.006043807
BART,__REFERENCE__,0.00267323
onmt_pg,__REFERENCE__,0.02109721
__REFERENCE__,seneca,0.00014696
BART,abssentrw,5.228452e-07
onmt_pg,abssentrw,1.490297e-05
abssentrw,seneca,0.0971847
BART,onmt_pg,0.5033791
BART,seneca,4.181456e-13
onmt_pg,seneca,4.225875e-08
__REFERENCE__,abssentrw,0.7269072
BART,__REFERENCE__,0.0004303353
onmt_pg,__REFERENCE__,0.004779158
__REFERENCE__,seneca,8.622031e-05
BART,abssentrw,0.02308951
onmt_pg,abssentrw,0.04857026
abssentrw,seneca,0.0005396083
BART,onmt_pg,0.3323841
BART,seneca,1.22439e-11
onmt_pg,seneca,2.439974e-11
__REFERENCE__,abssentrw,0.4511894
BART,__REFERENCE__,0.0002797292
onmt_pg,__REFERENCE__,0.015855
__REFERENCE__,seneca,0.01751409
BART,abssentrw,0.01064894
abssentrw,onmt_pg,0.09685201
abssentrw,seneca,0.002597486
BART,onmt_pg,0.1397613
BART,seneca,8.893524e-12
onmt_pg,seneca,1.141235e-06
__REFERENCE__,abssentrw,0.5657793
BART,__REFERENCE__,2.217034e-08
onmt_pg,__REFERENCE__,0.009131873
__REFERENCE__,seneca,0.04287695
BART,abssentrw,5.926813e-06
onmt_pg,abssentrw,0.002072042
abssentrw,seneca,0.3215016
BART,onmt_pg,0.002589422
BART,seneca,5.818063e-15
onmt_pg,seneca,0.0001253682
__REFERENCE__,abssentrw,0.2471264
BART,__REFERENCE__,0.0007305078
onmt_pg,__REFERENCE__,0.004838704
__REFERENCE__,seneca,0.01204952
BART,abssentrw,1.788317e-05
onmt_pg,abssentrw,0.0003696133
abssentrw,seneca,0.3928636
BART,onmt_pg,0.3093828
BART,seneca,2.320791e-07
onmt_pg,seneca,1.287377e-05
__REFERENCE__,abssentrw,0.6246004
BART,__REFERENCE__,4.671022e-06
onmt_pg,__REFERENCE__,0.01271464
__REFERENCE__,seneca,0.001084398
BART,abssentrw,0.0006180508
onmt_pg,abssentrw,0.03984107
abssentrw,seneca,0.004138588
BART,onmt_pg,0.07836889
BART,seneca,4.976074e-13
onmt_pg,seneca,2.362891e-07
__REFERENCE__,abssentrw,0.3791255
BART,__REFERENCE__,0.003121626
__REFERENCE__,onmt_pg,0.3189272
__REFERENCE__,seneca,0.006143674
BART,abssentrw,0.0001445413
abssentrw,onmt_pg,0.1095843
abssentrw,seneca,0.04605328
BART,onmt_pg,0.03644937
BART,seneca,7.049826e-11
onmt_pg,seneca,9.283685e-06
__REFERENCE__,abssentrw,0.3095517
BART,__REFERENCE__,5.198992e-05
onmt_pg,__REFERENCE__,0.0009463666
__REFERENCE__,seneca,0.1745228
BART,abssentrw,0.001324159
onmt_pg,abssentrw,0.01049033
abssentrw,seneca,0.04278657
BART,onmt_pg,0.3383852
BART,seneca,3.768512e-09
onmt_pg,seneca,7.537204e-07
__REFERENCE__,abssentrw,0.9151902
BART,__REFERENCE__,4.70267e-06
onmt_pg,__REFERENCE__,9.09752e-05
__REFERENCE__,seneca,0.01266895
BART,abssentrw,5.035844e-05
onmt_pg,abssentrw,0.0001422245
abssentrw,seneca,0.005577555
BART,onmt_pg,0.1035532
BART,seneca,6.624072e-11
onmt_pg,seneca,1.138533e-09
__REFERENCE__,abssentrw,0.8035504
BART,__REFERENCE__,8.970828e-06
onmt_pg,__REFERENCE__,0.04548574
__REFERENCE__,seneca,0.0001450175
BART,abssentrw,2.617621e-05
onmt_pg,abssentrw,0.03550283
abssentrw,seneca,0.01031083
BART,onmt_pg,0.009490486
BART,seneca,6.524729e-13
onmt_pg,seneca,8.241246e-07
__REFERENCE__,abssentrw,0.07762781
BART,__REFERENCE__,0.001499091
onmt_pg,__REFERENCE__,0.01740269
__REFERENCE__,seneca,0.0002139576
BART,abssentrw,4.555299e-08
onmt_pg,abssentrw,2.307118e-06
abssentrw,seneca,0.02317713
BART,onmt_pg,0.1847868
BART,seneca,9.49733e-11
onmt_pg,seneca,1.005346e-08
__REFERENCE__,abssentrw,0.5066128
BART,__REFERENCE__,5.686377e-05
onmt_pg,__REFERENCE__,0.01121895
__REFERENCE__,seneca,0.004027315
BART,abssentrw,3.683398e-06
onmt_pg,abssentrw,0.005995744
abssentrw,seneca,0.1005518
BART,onmt_pg,0.05668317
BART,seneca,1.834732e-11
onmt_pg,seneca,1.66536e-06
__REFERENCE__,abssentrw,0.3513676
BART,__REFERENCE__,0.0001540661
onmt_pg,__REFERENCE__,0.0007080111
__REFERENCE__,seneca,0.001899782
BART,abssentrw,1.631049e-06
onmt_pg,abssentrw,5.317833e-05
abssentrw,seneca,0.01324305
BART,onmt_pg,0.4245173
BART,seneca,1.326552e-11
onmt_pg,seneca,7.275412e-09
__REFERENCE__,abssentrw,0.1706
BART,__REFERENCE__,0.003355013
onmt_pg,__REFERENCE__,9.364138e-05
__REFERENCE__,seneca,0.0003371227
BART,abssentrw,0.0006713692
onmt_pg,abssentrw,2.052553e-05
abssentrw,seneca,0.02954418
BART,onmt_pg,0.5993916
BART,seneca,1.714116e-10
onmt_pg,seneca,1.645242e-11
__REFERENCE__,abssentrw,0.285557
BART,__REFERENCE__,2.421671e-05
onmt_pg,__REFERENCE__,0.001541203
__REFERENCE__,seneca,0.1096552
BART,abssentrw,0.0001054358
onmt_pg,abssentrw,0.01687599
abssentrw,seneca,0.004378893
BART,onmt_pg,0.1121416
BART,seneca,1.182443e-10
onmt_pg,seneca,5.947876e-06
__REFERENCE__,abssentrw,0.02123391
BART,__REFERENCE__,0.0001665183
__REFERENCE__,onmt_pg,0.1864932
__REFERENCE__,seneca,0.001569409
BART,abssentrw,4.380361e-08
onmt_pg,abssentrw,0.0004860965
abssentrw,seneca,0.3356104
BART,onmt_pg,0.009898926
BART,seneca,2.328938e-13
onmt_pg,seneca,8.559859e-06
__REFERENCE__,abssentrw,0.3361296
BART,__REFERENCE__,1.148327e-05
onmt_pg,__REFERENCE__,0.0339007
__REFERENCE__,seneca,0.01056757
BART,abssentrw,3.425231e-08
onmt_pg,abssentrw,0.001780818
abssentrw,seneca,0.1145507
BART,onmt_pg,0.007449973
BART,seneca,9.496241e-12
onmt_pg,seneca,5.830235e-06
__REFERENCE__,abssentrw,0.4475768
BART,__REFERENCE__,0.0001277419
__REFERENCE__,onmt_pg,0.07319002
__REFERENCE__,seneca,0.0008082325
BART,abssentrw,0.005703902
abssentrw,onmt_pg,0.2412623
abssentrw,seneca,3.339474e-05
BART,onmt_pg,0.1467864
BART,seneca,6.276856e-11
onmt_pg,seneca,9.599644e-07
__REFERENCE__,abssentrw,0.2612799
BART,__REFERENCE__,0.003493298
__REFERENCE__,onmt_pg,0.2032042
__REFERENCE__,seneca,0.02530613
BART,abssentrw,1.822344e-06
onmt_pg,abssentrw,0.007644211
abssentrw,seneca,0.1983726
BART,onmt_pg,0.01132718
BART,seneca,1.735049e-08
onmt_pg,seneca,0.0001333987
