,,p_value
abssentrw,onmt_pg,0.1508462
abssentrw,seneca,0.3570031
BART,onmt_pg,0.8908402
BART,seneca,0.2773885
onmt_pg,seneca,0.3893
__REFERENCE__,abssentrw,0.1013885
__REFERENCE__,BART,0.03362627
__REFERENCE__,onmt_pg,0.125909
__REFERENCE__,seneca,0.02248271
abssentrw,BART,0.7654693
abssentrw,onmt_pg,0.7250481
abssentrw,seneca,0.6909642
BART,onmt_pg,0.9673919
BART,seneca,0.2510109
onmt_pg,seneca,0.1675843
__REFERENCE__,abssentrw,0.1988698
__REFERENCE__,BART,0.5258768
__REFERENCE__,onmt_pg,0.8931957
__REFERENCE__,seneca,0.5089173
abssentrw,BART,0.2605358
abssentrw,onmt_pg,0.08784642
abssentrw,seneca,0.4776615
BART,onmt_pg,0.571855
BART,seneca,0.7964315
onmt_pg,seneca,0.5610438
__REFERENCE__,abssentrw,0.166024
__REFERENCE__,BART,0.5347806
__REFERENCE__,onmt_pg,0.6096293
__REFERENCE__,seneca,0.6735071
abssentrw,BART,0.1076743
abssentrw,onmt_pg,0.09130016
abssentrw,seneca,0.2876209
BART,onmt_pg,0.3340713
BART,seneca,0.9565738
onmt_pg,seneca,0.4832078
__REFERENCE__,abssentrw,0.1283772
__REFERENCE__,BART,0.2128841
__REFERENCE__,onmt_pg,0.1907261
__REFERENCE__,seneca,0.1390594
abssentrw,BART,0.2143287
abssentrw,onmt_pg,0.1730865
abssentrw,seneca,0.7849957
BART,onmt_pg,0.9514348
BART,seneca,0.2812843
onmt_pg,seneca,0.2475424
__REFERENCE__,abssentrw,0.3557059
__REFERENCE__,BART,0.2789771
__REFERENCE__,onmt_pg,0.9129969
__REFERENCE__,seneca,0.1888054
abssentrw,BART,0.9682024
abssentrw,onmt_pg,0.3204386
abssentrw,seneca,0.6846532
BART,onmt_pg,0.2262063
BART,seneca,0.07228091
onmt_pg,seneca,0.1438471
__REFERENCE__,abssentrw,0.1107496
__REFERENCE__,BART,0.9946901
__REFERENCE__,onmt_pg,0.9757843
__REFERENCE__,seneca,0.2129114
abssentrw,BART,0.1251408
onmt_pg,abssentrw,0.04368971
abssentrw,seneca,0.2833646
BART,onmt_pg,0.9823501
BART,seneca,0.2400128
onmt_pg,seneca,0.2463619
__REFERENCE__,abssentrw,0.4726241
__REFERENCE__,BART,0.6632136
__REFERENCE__,onmt_pg,0.1192195
__REFERENCE__,seneca,0.01649768
abssentrw,BART,0.7687654
abssentrw,onmt_pg,0.5788155
abssentrw,seneca,0.3148284
BART,onmt_pg,0.4617151
BART,seneca,0.1519103
onmt_pg,seneca,0.5194601
__REFERENCE__,abssentrw,0.411696
__REFERENCE__,BART,0.1930162
__REFERENCE__,onmt_pg,0.2633351
__REFERENCE__,seneca,0.4788738
abssentrw,BART,0.6915361
abssentrw,onmt_pg,0.9370499
abssentrw,seneca,0.6183283
BART,onmt_pg,0.2513521
BART,seneca,0.1725037
onmt_pg,seneca,0.3907817
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.0490962
__REFERENCE__,BART,0.264715
__REFERENCE__,onmt_pg,0.6931104
__REFERENCE__,seneca,0.05374334
abssentrw,BART,0.2892001
onmt_pg,abssentrw,0.04021277
abssentrw,seneca,0.5092215
BART,onmt_pg,0.4243351
BART,seneca,0.6252883
onmt_pg,seneca,0.1382738
__REFERENCE__,abssentrw,0.2029459
__REFERENCE__,BART,0.1916524
__REFERENCE__,onmt_pg,0.2051326
__REFERENCE__,seneca,0.4756464
abssentrw,BART,0.08557719
abssentrw,onmt_pg,0.1032688
abssentrw,seneca,0.665096
BART,onmt_pg,0.3897251
BART,seneca,0.1330627
onmt_pg,seneca,0.09569177
__REFERENCE__,abssentrw,0.1005283
__REFERENCE__,BART,0.2551843
__REFERENCE__,onmt_pg,0.07794772
__REFERENCE__,seneca,0.07956246
abssentrw,BART,0.1844334
abssentrw,onmt_pg,0.8885054
abssentrw,seneca,0.7593458
BART,onmt_pg,0.2446352
BART,seneca,0.4122912
onmt_pg,seneca,0.8287859
__REFERENCE__,abssentrw,0.0978418
__REFERENCE__,BART,0.5754022
__REFERENCE__,onmt_pg,0.6196157
__REFERENCE__,seneca,0.4400896
abssentrw,BART,0.5224049
abssentrw,onmt_pg,0.05048568
abssentrw,seneca,0.1346929
BART,onmt_pg,0.2464102
BART,seneca,0.2173305
onmt_pg,seneca,0.5545694
__REFERENCE__,abssentrw,0.8727698
__REFERENCE__,BART,0.8008824
__REFERENCE__,onmt_pg,0.1071757
__REFERENCE__,seneca,0.817339
abssentrw,BART,0.7993084
abssentrw,onmt_pg,0.1988201
abssentrw,seneca,0.7047445
BART,onmt_pg,0.35188
BART,seneca,0.9899538
onmt_pg,seneca,0.2916136
__REFERENCE__,abssentrw,0.01080114
__REFERENCE__,BART,0.3399274
__REFERENCE__,onmt_pg,0.05566288
__REFERENCE__,seneca,0.06627062
BART,abssentrw,0.03872355
abssentrw,onmt_pg,0.2030845
abssentrw,seneca,0.4846616
BART,onmt_pg,0.2318022
BART,seneca,0.06739287
onmt_pg,seneca,0.5727744
__REFERENCE__,abssentrw,0.1059723
__REFERENCE__,BART,0.4689056
__REFERENCE__,onmt_pg,0.1742455
__REFERENCE__,seneca,0.002307834
abssentrw,BART,0.1027853
abssentrw,onmt_pg,0.2549612
abssentrw,seneca,0.9005007
BART,onmt_pg,0.2778751
BART,seneca,0.0195558
onmt_pg,seneca,0.2234255
__REFERENCE__,abssentrw,0.1216094
__REFERENCE__,BART,0.7254235
__REFERENCE__,onmt_pg,0.6095823
__REFERENCE__,seneca,0.04876143
abssentrw,BART,0.1949086
abssentrw,onmt_pg,0.1850931
abssentrw,seneca,0.8183209
BART,onmt_pg,0.7717263
BART,seneca,0.09374749
onmt_pg,seneca,0.131304
__REFERENCE__,abssentrw,0.02142302
__REFERENCE__,BART,0.8699162
__REFERENCE__,onmt_pg,0.2292215
__REFERENCE__,seneca,0.05111208
abssentrw,BART,0.08430294
abssentrw,onmt_pg,0.0660079
abssentrw,seneca,0.171032
BART,onmt_pg,0.3086083
BART,seneca,0.1225949
onmt_pg,seneca,0.4649711
__REFERENCE__,abssentrw,0.2120946
__REFERENCE__,BART,0.2558938
__REFERENCE__,onmt_pg,0.529727
__REFERENCE__,seneca,0.2801834
abssentrw,BART,0.8894531
abssentrw,onmt_pg,0.4812611
abssentrw,seneca,0.8500814
BART,onmt_pg,0.6273197
BART,seneca,0.9689064
onmt_pg,seneca,0.5475641
__REFERENCE__,abssentrw,0.2071644
__REFERENCE__,BART,0.8879228
__REFERENCE__,onmt_pg,0.02957651
__REFERENCE__,seneca,0.0116346
abssentrw,BART,0.2308205
abssentrw,onmt_pg,0.5464189
abssentrw,seneca,0.4539574
BART,onmt_pg,0.01023498
BART,seneca,0.0214315
onmt_pg,seneca,0.7487911
__REFERENCE__,abssentrw,0.3442804
__REFERENCE__,BART,0.3361797
__REFERENCE__,onmt_pg,0.468043
__REFERENCE__,seneca,0.1171512
abssentrw,BART,0.8420851
abssentrw,onmt_pg,0.5764298
abssentrw,seneca,0.2625518
BART,onmt_pg,0.7503039
BART,seneca,0.4198883
onmt_pg,seneca,0.1138885
__REFERENCE__,abssentrw,0.0348097
__REFERENCE__,BART,0.6956578
__REFERENCE__,onmt_pg,0.8606414
__REFERENCE__,seneca,0.2647522
BART,abssentrw,0.04603383
onmt_pg,abssentrw,0.006038025
abssentrw,seneca,0.07500568
BART,onmt_pg,0.7484375
BART,seneca,0.2158774
onmt_pg,seneca,0.1446459
__REFERENCE__,abssentrw,0.2923327
__REFERENCE__,BART,0.8287421
__REFERENCE__,onmt_pg,0.1696144
__REFERENCE__,seneca,0.05749913
abssentrw,BART,0.2072241
abssentrw,onmt_pg,0.8172207
abssentrw,seneca,0.4329023
BART,onmt_pg,0.2925585
BART,seneca,0.01100208
onmt_pg,seneca,0.2584023
__REFERENCE__,abssentrw,0.3173957
__REFERENCE__,BART,0.2127381
__REFERENCE__,onmt_pg,0.3206185
__REFERENCE__,seneca,0.1916672
abssentrw,BART,0.9506926
abssentrw,onmt_pg,0.7171446
abssentrw,seneca,0.9924575
BART,onmt_pg,0.6446017
BART,seneca,0.9479149
onmt_pg,seneca,0.5489622
__REFERENCE__,abssentrw,0.05025496
__REFERENCE__,BART,0.436514
__REFERENCE__,onmt_pg,0.5009313
__REFERENCE__,seneca,0.05905194
abssentrw,BART,0.06368539
abssentrw,onmt_pg,0.05114772
abssentrw,seneca,0.5378188
BART,onmt_pg,0.2677635
BART,seneca,0.06033001
onmt_pg,seneca,0.1043622
__REFERENCE__,abssentrw,0.02104584
__REFERENCE__,BART,0.8131114
__REFERENCE__,onmt_pg,0.4869282
__REFERENCE__,seneca,0.08304722
abssentrw,BART,0.3658105
abssentrw,onmt_pg,0.3421509
abssentrw,seneca,0.7744728
BART,onmt_pg,0.8292399
BART,seneca,0.1588151
onmt_pg,seneca,0.3650328
__REFERENCE__,abssentrw,0.02516261
__REFERENCE__,BART,0.3606917
__REFERENCE__,onmt_pg,0.1777688
__REFERENCE__,seneca,0.1602543
BART,abssentrw,0.03679705
onmt_pg,abssentrw,0.01680519
abssentrw,seneca,0.2282138
BART,onmt_pg,0.3271138
BART,seneca,0.3625892
onmt_pg,seneca,0.7621004
__REFERENCE__,abssentrw,0.08014899
__REFERENCE__,BART,0.6244595
__REFERENCE__,onmt_pg,0.1893237
__REFERENCE__,seneca,0.6457488
abssentrw,BART,0.2624129
abssentrw,onmt_pg,0.3079107
abssentrw,seneca,0.1129583
BART,onmt_pg,0.3390009
BART,seneca,0.5011691
onmt_pg,seneca,0.2900137
__REFERENCE__,abssentrw,0.1535492
__REFERENCE__,BART,0.2148139
__REFERENCE__,onmt_pg,0.1930623
__REFERENCE__,seneca,0.238194
abssentrw,BART,0.3897078
abssentrw,onmt_pg,0.4317388
abssentrw,seneca,0.8563775
BART,onmt_pg,0.589989
BART,seneca,0.4387964
onmt_pg,seneca,0.6847895
__REFERENCE__,abssentrw,0.3057419
__REFERENCE__,BART,0.5063064
__REFERENCE__,onmt_pg,0.7551989
__REFERENCE__,seneca,0.02812285
abssentrw,BART,0.4348031
abssentrw,onmt_pg,0.3470991
abssentrw,seneca,0.4810364
BART,onmt_pg,0.8359537
BART,seneca,0.0365211
onmt_pg,seneca,0.1123816
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.7189037
__REFERENCE__,BART,0.3496375
__REFERENCE__,onmt_pg,0.1418737
__REFERENCE__,seneca,0.001268634
abssentrw,BART,0.6665052
abssentrw,onmt_pg,0.3113091
abssentrw,seneca,0.06209338
BART,onmt_pg,0.4722847
BART,seneca,0.03797441
onmt_pg,seneca,0.100382
__REFERENCE__,abssentrw,0.6279229
__REFERENCE__,BART,0.5431598
__REFERENCE__,onmt_pg,0.7808348
__REFERENCE__,seneca,0.5013628
abssentrw,BART,0.349546
abssentrw,onmt_pg,0.6593151
abssentrw,seneca,0.8991603
BART,onmt_pg,0.3407402
BART,seneca,0.2308643
onmt_pg,seneca,0.578565
__REFERENCE__,abssentrw,0.0164533
__REFERENCE__,BART,0.923951
__REFERENCE__,onmt_pg,0.513285
__REFERENCE__,seneca,0.03161208
BART,abssentrw,0.009654992
onmt_pg,abssentrw,0.007387382
abssentrw,seneca,0.1480914
BART,onmt_pg,0.6337346
BART,seneca,0.1028828
onmt_pg,seneca,0.0529014
__REFERENCE__,abssentrw,0.8819736
__REFERENCE__,BART,0.9297713
__REFERENCE__,onmt_pg,0.1931207
__REFERENCE__,seneca,0.4021176
abssentrw,BART,0.9090555
abssentrw,onmt_pg,0.3468176
abssentrw,seneca,0.3197725
BART,onmt_pg,0.274886
BART,seneca,0.3611605
onmt_pg,seneca,0.01866558
__REFERENCE__,abssentrw,0.0001095293
__REFERENCE__,BART,0.7682385
__REFERENCE__,onmt_pg,0.6947548
__REFERENCE__,seneca,0.2684323
BART,abssentrw,0.004209237
onmt_pg,abssentrw,0.004405128
seneca,abssentrw,0.001619856
BART,onmt_pg,0.8540063
BART,seneca,0.5496319
onmt_pg,seneca,0.5928244
__REFERENCE__,abssentrw,0.1207788
__REFERENCE__,BART,0.08556726
__REFERENCE__,onmt_pg,0.69533
__REFERENCE__,seneca,0.8913637
BART,abssentrw,0.03656012
abssentrw,onmt_pg,0.3016502
abssentrw,seneca,0.1101303
BART,onmt_pg,0.08678518
BART,seneca,0.2416184
onmt_pg,seneca,0.8684101
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.05525449
__REFERENCE__,BART,0.9364875
__REFERENCE__,onmt_pg,0.2192431
__REFERENCE__,seneca,0.04326989
BART,abssentrw,0.005359899
abssentrw,onmt_pg,0.1976516
abssentrw,seneca,0.7994988
BART,onmt_pg,0.01664302
BART,seneca,0.001446365
onmt_pg,seneca,0.1109512
__REFERENCE__,abssentrw,0.09476414
__REFERENCE__,BART,0.2010245
__REFERENCE__,onmt_pg,0.5741126
__REFERENCE__,seneca,0.002562192
BART,abssentrw,0.01494962
abssentrw,onmt_pg,0.09266783
abssentrw,seneca,0.8921241
BART,onmt_pg,0.09188674
BART,seneca,0.004724343
onmt_pg,seneca,0.02400774
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.007764196
__REFERENCE__,BART,0.2648562
__REFERENCE__,onmt_pg,0.7812391
__REFERENCE__,seneca,0.3044761
BART,abssentrw,0.03684692
abssentrw,onmt_pg,0.2198674
abssentrw,seneca,0.2962496
BART,onmt_pg,0.3050112
BART,seneca,0.179107
onmt_pg,seneca,0.5838379
__REFERENCE__,abssentrw,0.2198339
__REFERENCE__,BART,0.2599068
__REFERENCE__,onmt_pg,0.7448798
__REFERENCE__,seneca,0.007071076
abssentrw,BART,0.809297
abssentrw,onmt_pg,0.4753784
abssentrw,seneca,0.5011777
BART,onmt_pg,0.5544259
BART,seneca,0.09564251
onmt_pg,seneca,0.1170107
__REFERENCE__,abssentrw,0.09492811
__REFERENCE__,BART,0.2707731
__REFERENCE__,onmt_pg,0.6608457
__REFERENCE__,seneca,0.531585
abssentrw,BART,0.1344617
onmt_pg,abssentrw,0.01723085
abssentrw,seneca,0.1881324
BART,onmt_pg,0.2316904
BART,seneca,0.2318516
onmt_pg,seneca,0.8606537
__REFERENCE__,abssentrw,0.02278076
__REFERENCE__,BART,0.3383715
__REFERENCE__,onmt_pg,0.2276241
__REFERENCE__,seneca,0.1831729
abssentrw,BART,0.1655304
abssentrw,onmt_pg,0.05516462
seneca,abssentrw,0.03837694
BART,onmt_pg,0.8254197
BART,seneca,0.7234163
onmt_pg,seneca,0.8882918
__REFERENCE__,abssentrw,0.1290489
__REFERENCE__,BART,0.1165655
__REFERENCE__,onmt_pg,0.122502
__REFERENCE__,seneca,0.06691057
abssentrw,BART,0.8977281
abssentrw,onmt_pg,0.7474813
abssentrw,seneca,0.8051109
BART,onmt_pg,0.8890095
BART,seneca,0.7488105
onmt_pg,seneca,0.5371276
__REFERENCE__,abssentrw,0.08531754
__REFERENCE__,BART,0.7575868
__REFERENCE__,onmt_pg,0.4606711
__REFERENCE__,seneca,0.008008846
abssentrw,BART,0.2544094
abssentrw,onmt_pg,0.210805
abssentrw,seneca,0.7211088
BART,onmt_pg,0.7974988
BART,seneca,0.06429293
onmt_pg,seneca,0.02299074
__REFERENCE__,abssentrw,0.06488535
__REFERENCE__,BART,0.3881828
__REFERENCE__,onmt_pg,0.2321588
__REFERENCE__,seneca,0.1045748
BART,abssentrw,0.03655821
onmt_pg,abssentrw,0.04761949
abssentrw,seneca,0.8992577
BART,onmt_pg,0.7928938
BART,seneca,0.05151526
onmt_pg,seneca,0.2633728
__REFERENCE__,abssentrw,0.150288
__REFERENCE__,BART,0.5650986
__REFERENCE__,onmt_pg,0.5673432
__REFERENCE__,seneca,0.6419426
abssentrw,BART,0.6880475
abssentrw,onmt_pg,0.1376115
abssentrw,seneca,0.1558273
BART,onmt_pg,0.2314089
BART,seneca,0.4252503
onmt_pg,seneca,0.9821691
__REFERENCE__,abssentrw,0.0026748
__REFERENCE__,BART,0.03537569
__REFERENCE__,onmt_pg,0.002341412
__REFERENCE__,seneca,0.01329301
abssentrw,BART,0.05715479
abssentrw,onmt_pg,0.2626312
abssentrw,seneca,0.05662335
BART,onmt_pg,0.4650816
BART,seneca,0.9376444
onmt_pg,seneca,0.4122623
__REFERENCE__,abssentrw,0.006968539
__REFERENCE__,BART,0.7868061
__REFERENCE__,onmt_pg,0.01986668
__REFERENCE__,seneca,0.01348142
abssentrw,BART,0.08896445
abssentrw,onmt_pg,0.9807409
abssentrw,seneca,0.646433
BART,onmt_pg,0.009384999
BART,seneca,0.04591482
onmt_pg,seneca,0.5705554
__REFERENCE__,abssentrw,0.09867991
__REFERENCE__,BART,0.2040511
__REFERENCE__,onmt_pg,0.1786416
__REFERENCE__,seneca,0.09944283
abssentrw,BART,0.7157691
abssentrw,onmt_pg,0.6602687
abssentrw,seneca,0.9501518
BART,onmt_pg,0.9761851
BART,seneca,0.5434683
onmt_pg,seneca,0.6187837
__REFERENCE__,abssentrw,0.02244979
__REFERENCE__,BART,0.7688616
__REFERENCE__,onmt_pg,0.4392899
__REFERENCE__,seneca,0.0379274
abssentrw,BART,0.08010975
abssentrw,onmt_pg,0.3271478
abssentrw,seneca,0.893078
BART,onmt_pg,0.5427338
BART,seneca,0.09898918
onmt_pg,seneca,0.3604438
__REFERENCE__,abssentrw,0.1120283
__REFERENCE__,BART,0.3900184
__REFERENCE__,onmt_pg,0.4840408
__REFERENCE__,seneca,0.1771625
abssentrw,BART,0.1414269
onmt_pg,abssentrw,0.02063725
abssentrw,seneca,0.3524644
BART,onmt_pg,0.9130415
BART,seneca,0.2818573
onmt_pg,seneca,0.08022195
__REFERENCE__,abssentrw,0.4723163
__REFERENCE__,BART,0.8997191
__REFERENCE__,onmt_pg,0.3822625
__REFERENCE__,seneca,0.1408008
abssentrw,BART,0.4823107
abssentrw,onmt_pg,0.9988669
abssentrw,seneca,0.6231237
BART,onmt_pg,0.2835765
BART,seneca,0.1903001
onmt_pg,seneca,0.8012865
__REFERENCE__,abssentrw,0.6670636
__REFERENCE__,BART,0.3596426
__REFERENCE__,onmt_pg,0.3782168
__REFERENCE__,seneca,0.1887589
abssentrw,BART,0.3268218
abssentrw,onmt_pg,0.3365371
abssentrw,seneca,0.102117
BART,onmt_pg,0.8967136
BART,seneca,0.2865425
onmt_pg,seneca,0.2840436
__REFERENCE__,abssentrw,0.01155998
__REFERENCE__,BART,0.9765214
__REFERENCE__,onmt_pg,0.04259118
__REFERENCE__,seneca,0.2065689
BART,abssentrw,0.02840741
abssentrw,onmt_pg,0.1441404
abssentrw,seneca,0.05300458
BART,onmt_pg,0.1611237
BART,seneca,0.3384267
onmt_pg,seneca,0.3415616
__REFERENCE__,abssentrw,0.2707119
__REFERENCE__,BART,0.6836198
__REFERENCE__,onmt_pg,0.89305
__REFERENCE__,seneca,0.7743411
abssentrw,BART,0.394532
abssentrw,onmt_pg,0.3257499
abssentrw,seneca,0.3750463
BART,onmt_pg,0.7390114
BART,seneca,0.8456438
onmt_pg,seneca,0.8893762
__REFERENCE__,abssentrw,0.4925973
__REFERENCE__,BART,0.4409762
__REFERENCE__,onmt_pg,0.2135872
__REFERENCE__,seneca,0.01685711
abssentrw,BART,0.6185908
abssentrw,onmt_pg,0.5722868
abssentrw,seneca,0.0903622
BART,onmt_pg,0.901625
BART,seneca,0.4912932
onmt_pg,seneca,0.5353377
__REFERENCE__,abssentrw,0.262128
__REFERENCE__,BART,0.1697675
__REFERENCE__,onmt_pg,0.5406483
__REFERENCE__,seneca,0.001128074
abssentrw,BART,0.9311451
abssentrw,onmt_pg,0.4773505
abssentrw,seneca,0.2085698
BART,onmt_pg,0.4994101
BART,seneca,0.03942257
onmt_pg,seneca,0.03217375
__REFERENCE__,abssentrw,0.003027606
__REFERENCE__,BART,0.9978944
__REFERENCE__,onmt_pg,0.7422
__REFERENCE__,seneca,0.3742391
BART,abssentrw,0.04620106
abssentrw,onmt_pg,0.06619404
seneca,abssentrw,0.02190153
BART,onmt_pg,0.7390361
BART,seneca,0.4826765
onmt_pg,seneca,0.6388293
__REFERENCE__,abssentrw,0.7659585
__REFERENCE__,BART,0.4269534
__REFERENCE__,onmt_pg,0.659554
__REFERENCE__,seneca,0.7821374
abssentrw,BART,0.9763104
abssentrw,onmt_pg,0.9141723
abssentrw,seneca,0.8279077
BART,onmt_pg,0.7700354
BART,seneca,0.6871329
onmt_pg,seneca,0.8088656
__REFERENCE__,abssentrw,0.2831124
__REFERENCE__,BART,0.6808169
__REFERENCE__,onmt_pg,0.7524461
__REFERENCE__,seneca,0.5871094
abssentrw,BART,0.2597029
abssentrw,onmt_pg,0.08619333
abssentrw,seneca,0.1295747
BART,onmt_pg,0.7868681
BART,seneca,0.7745747
onmt_pg,seneca,0.5220158
__REFERENCE__,abssentrw,0.779838
__REFERENCE__,BART,0.1585331
__REFERENCE__,onmt_pg,0.8133477
__REFERENCE__,seneca,0.607496
abssentrw,BART,0.07572591
abssentrw,onmt_pg,0.6143948
abssentrw,seneca,0.3397186
BART,onmt_pg,0.09724169
BART,seneca,0.1629196
onmt_pg,seneca,0.7656235
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.1523554
__REFERENCE__,BART,0.5492707
__REFERENCE__,onmt_pg,0.3262736
__REFERENCE__,seneca,0.2694452
abssentrw,BART,0.2910209
abssentrw,onmt_pg,0.1038184
abssentrw,seneca,0.8684875
BART,onmt_pg,0.2256675
BART,seneca,0.2994354
onmt_pg,seneca,0.155379
__REFERENCE__,abssentrw,0.9763591
__REFERENCE__,BART,0.4030607
__REFERENCE__,onmt_pg,0.7134953
__REFERENCE__,seneca,0.8323649
abssentrw,BART,0.5229822
abssentrw,onmt_pg,0.6321432
abssentrw,seneca,0.7817862
BART,onmt_pg,0.6920593
BART,seneca,0.4037027
onmt_pg,seneca,0.5014049
__REFERENCE__,abssentrw,0.008008016
__REFERENCE__,BART,0.8113203
__REFERENCE__,onmt_pg,0.1954113
__REFERENCE__,seneca,0.01306122
BART,abssentrw,0.0302326
onmt_pg,abssentrw,0.04911094
abssentrw,seneca,0.3033613
BART,onmt_pg,0.650703
BART,seneca,0.2059005
onmt_pg,seneca,0.1912033
__REFERENCE__,abssentrw,0.407086
__REFERENCE__,BART,0.7698782
__REFERENCE__,onmt_pg,0.7771019
__REFERENCE__,seneca,0.4309548
abssentrw,BART,0.441432
abssentrw,onmt_pg,0.7307386
abssentrw,seneca,0.9424237
BART,onmt_pg,0.525562
BART,seneca,0.2792247
onmt_pg,seneca,0.5001359
__REFERENCE__,abssentrw,0.04198286
__REFERENCE__,BART,0.444091
__REFERENCE__,onmt_pg,0.1118633
__REFERENCE__,seneca,0.01127777
abssentrw,BART,0.2602013
abssentrw,onmt_pg,0.7933704
abssentrw,seneca,0.6907791
BART,onmt_pg,0.134403
BART,seneca,0.0845437
onmt_pg,seneca,0.5315203
__REFERENCE__,abssentrw,0.2036168
__REFERENCE__,BART,0.36734
__REFERENCE__,onmt_pg,0.3705291
__REFERENCE__,seneca,0.1679311
abssentrw,BART,0.3891758
abssentrw,onmt_pg,0.3643771
abssentrw,seneca,0.720745
BART,onmt_pg,0.9965261
BART,seneca,0.4596351
onmt_pg,seneca,0.4528088
__REFERENCE__,abssentrw,0.03392465
__REFERENCE__,BART,0.7759361
__REFERENCE__,onmt_pg,0.9095719
__REFERENCE__,seneca,0.1474355
BART,abssentrw,0.01817483
onmt_pg,abssentrw,0.02129707
abssentrw,seneca,0.1274266
BART,onmt_pg,0.8242669
BART,seneca,0.05809337
onmt_pg,seneca,0.07356989
__REFERENCE__,abssentrw,0.118116
__REFERENCE__,BART,0.718676
__REFERENCE__,onmt_pg,0.7877486
__REFERENCE__,seneca,0.1235257
abssentrw,BART,0.2234605
abssentrw,onmt_pg,0.1534075
abssentrw,seneca,0.5810373
BART,onmt_pg,0.5668968
BART,seneca,0.1617658
onmt_pg,seneca,0.1153704
__REFERENCE__,abssentrw,0.01315852
__REFERENCE__,BART,0.6059007
__REFERENCE__,onmt_pg,0.1616816
__REFERENCE__,seneca,0.2245666
BART,abssentrw,0.01213736
onmt_pg,abssentrw,0.04134123
seneca,abssentrw,0.01592918
BART,onmt_pg,0.244324
BART,seneca,0.3278035
onmt_pg,seneca,0.6895272
__REFERENCE__,abssentrw,0.09738512
__REFERENCE__,BART,0.7320261
__REFERENCE__,onmt_pg,0.6679974
__REFERENCE__,seneca,0.3390829
abssentrw,BART,0.1426999
abssentrw,onmt_pg,0.3029155
abssentrw,seneca,0.7930404
BART,onmt_pg,0.8696338
BART,seneca,0.4695665
onmt_pg,seneca,0.6496624
__REFERENCE__,abssentrw,0.0980496
__REFERENCE__,BART,0.8573101
__REFERENCE__,onmt_pg,0.5134266
__REFERENCE__,seneca,0.2851914
abssentrw,BART,0.264138
onmt_pg,abssentrw,0.03772715
abssentrw,seneca,0.9491701
BART,onmt_pg,0.4578409
BART,seneca,0.3633924
onmt_pg,seneca,0.0983829
__REFERENCE__,abssentrw,0.6903338
__REFERENCE__,BART,0.2819224
__REFERENCE__,onmt_pg,0.5503498
__REFERENCE__,seneca,0.1073984
abssentrw,BART,0.9213955
abssentrw,onmt_pg,0.8857617
abssentrw,seneca,0.5953794
BART,onmt_pg,0.4894644
BART,seneca,0.4953821
onmt_pg,seneca,0.1750962
__REFERENCE__,abssentrw,0.01705975
__REFERENCE__,BART,0.7635211
__REFERENCE__,onmt_pg,0.5498601
__REFERENCE__,seneca,0.448827
BART,abssentrw,0.01880692
onmt_pg,abssentrw,0.02424267
seneca,abssentrw,0.03800399
BART,onmt_pg,0.2678634
BART,seneca,0.2277268
onmt_pg,seneca,0.8489159
__REFERENCE__,abssentrw,0.03500727
__REFERENCE__,BART,0.1015513
__REFERENCE__,onmt_pg,0.4956273
__REFERENCE__,seneca,0.08853267
abssentrw,BART,0.4368127
abssentrw,onmt_pg,0.07840758
abssentrw,seneca,0.575298
BART,onmt_pg,0.2210234
BART,seneca,0.5981131
onmt_pg,seneca,0.1698953
