,,p_value
onmt_pg,seneca,2.010244e-07
__REFERENCE__,abssentrw,0.94423
BART,__REFERENCE__,2.082773e-06
onmt_pg,__REFERENCE__,0.02804556
__REFERENCE__,seneca,0.001384725
BART,abssentrw,0.001695746
abssentrw,onmt_pg,0.1318488
abssentrw,seneca,0.01864673
BART,onmt_pg,0.01357895
BART,seneca,1.102395e-17
onmt_pg,seneca,5.328831e-05
__REFERENCE__,abssentrw,0.3595151
BART,__REFERENCE__,1.344232e-09
onmt_pg,__REFERENCE__,3.428597e-08
__REFERENCE__,seneca,0.001143883
BART,abssentrw,0.002337914
onmt_pg,abssentrw,0.0002736299
abssentrw,seneca,0.008729313
BART,onmt_pg,0.56295
BART,seneca,6.421916e-21
onmt_pg,seneca,1.457704e-09
__REFERENCE__,abssentrw,0.9319888
BART,__REFERENCE__,4.038858e-13
onmt_pg,__REFERENCE__,0.0008205322
__REFERENCE__,seneca,3.139843e-05
BART,abssentrw,1.874053e-08
onmt_pg,abssentrw,0.0003901863
abssentrw,seneca,0.001806282
BART,onmt_pg,0.001974375
BART,seneca,6.644194e-26
onmt_pg,seneca,1.511077e-08
__REFERENCE__,abssentrw,0.7520474
BART,__REFERENCE__,1.144261e-11
onmt_pg,__REFERENCE__,0.0001358455
__REFERENCE__,seneca,0.008080772
BART,abssentrw,0.0001044583
onmt_pg,abssentrw,0.01673094
abssentrw,seneca,0.09631657
BART,onmt_pg,0.002336308
BART,seneca,2.034854e-18
onmt_pg,seneca,5.495154e-09
__REFERENCE__,abssentrw,0.3197744
BART,__REFERENCE__,3.063703e-12
onmt_pg,__REFERENCE__,0.0002558727
__REFERENCE__,seneca,0.001278533
BART,abssentrw,2.309596e-05
onmt_pg,abssentrw,0.00344875
abssentrw,seneca,0.008214247
BART,onmt_pg,0.01560579
BART,seneca,7.14234e-13
onmt_pg,seneca,1.864532e-06
__REFERENCE__,abssentrw,0.05074518
BART,__REFERENCE__,1.791652e-10
onmt_pg,__REFERENCE__,0.04254658
__REFERENCE__,seneca,0.0269667
BART,abssentrw,1.15608e-07
onmt_pg,abssentrw,1.108807e-05
abssentrw,seneca,0.8909065
BART,onmt_pg,1.651358e-05
BART,seneca,7.674971e-26
onmt_pg,seneca,0.0006091338
__REFERENCE__,abssentrw,0.8597748
BART,__REFERENCE__,4.305608e-10
onmt_pg,__REFERENCE__,0.003067576
__REFERENCE__,seneca,0.08425148
BART,abssentrw,1.195368e-06
onmt_pg,abssentrw,0.0421313
abssentrw,seneca,0.3322411
BART,onmt_pg,5.586331e-06
BART,seneca,2.749678e-18
onmt_pg,seneca,0.00032218
__REFERENCE__,abssentrw,0.7263509
BART,__REFERENCE__,1.482035e-08
onmt_pg,__REFERENCE__,4.625642e-09
__REFERENCE__,seneca,0.01686864
BART,abssentrw,9.290523e-05
onmt_pg,abssentrw,8.492725e-05
abssentrw,seneca,0.03514227
BART,onmt_pg,0.06374912
BART,seneca,3.102773e-24
onmt_pg,seneca,1.401267e-14
__REFERENCE__,abssentrw,0.5908329
BART,__REFERENCE__,5.0453e-17
onmt_pg,__REFERENCE__,0.0001441668
__REFERENCE__,seneca,0.0003550927
BART,abssentrw,3.138782e-06
onmt_pg,abssentrw,0.02189133
abssentrw,seneca,0.009526755
BART,onmt_pg,7.67985e-06
BART,seneca,3.283961e-25
onmt_pg,seneca,3.837692e-08
__REFERENCE__,abssentrw,0.03207685
BART,__REFERENCE__,5.431695e-06
onmt_pg,__REFERENCE__,0.0008097123
__REFERENCE__,seneca,4.357852e-06
BART,abssentrw,1.88261e-06
onmt_pg,abssentrw,1.871035e-05
abssentrw,seneca,0.0246112
BART,onmt_pg,0.297364
BART,seneca,5.76426e-21
onmt_pg,seneca,3.159867e-09
__REFERENCE__,abssentrw,0.02170997
BART,__REFERENCE__,1.461915e-06
onmt_pg,__REFERENCE__,0.004384678
__REFERENCE__,seneca,2.153125e-05
BART,abssentrw,2.430474e-07
onmt_pg,abssentrw,6.563771e-10
abssentrw,seneca,0.1804188
BART,onmt_pg,0.05332991
BART,seneca,5.346671e-19
onmt_pg,seneca,2.055751e-08
__REFERENCE__,abssentrw,0.9108509
BART,__REFERENCE__,1.896477e-09
onmt_pg,__REFERENCE__,0.0003064342
__REFERENCE__,seneca,0.000118715
BART,abssentrw,6.129276e-13
onmt_pg,abssentrw,0.0001960476
abssentrw,seneca,0.0002344257
BART,onmt_pg,0.009011682
BART,seneca,3.131283e-20
onmt_pg,seneca,9.614382e-09
__REFERENCE__,abssentrw,0.3456704
BART,__REFERENCE__,2.266002e-07
onmt_pg,__REFERENCE__,0.01945755
__REFERENCE__,seneca,0.01579354
BART,abssentrw,4.127353e-07
onmt_pg,abssentrw,0.003891525
abssentrw,seneca,0.1769257
BART,onmt_pg,0.002981052
BART,seneca,1.820599e-21
onmt_pg,seneca,0.0001308255
__REFERENCE__,abssentrw,0.7108478
BART,__REFERENCE__,1.002785e-06
onmt_pg,__REFERENCE__,0.006727732
__REFERENCE__,seneca,0.000101628
BART,abssentrw,0.0002349825
onmt_pg,abssentrw,0.01090557
abssentrw,seneca,0.0005825281
BART,onmt_pg,0.05394631
BART,seneca,7.965582e-15
onmt_pg,seneca,2.044845e-06
__REFERENCE__,abssentrw,0.004568659
BART,__REFERENCE__,1.045385e-11
onmt_pg,__REFERENCE__,0.01705989
__REFERENCE__,seneca,0.05368145
BART,abssentrw,2.490058e-16
onmt_pg,abssentrw,3.627517e-06
abssentrw,seneca,0.9327084
BART,onmt_pg,2.217497e-08
BART,seneca,2.143753e-18
onmt_pg,seneca,4.510578e-07
__REFERENCE__,abssentrw,0.9365128
BART,__REFERENCE__,3.600407e-10
onmt_pg,__REFERENCE__,0.0003806508
__REFERENCE__,seneca,3.855731e-08
BART,abssentrw,0.0001793547
onmt_pg,abssentrw,0.001197633
abssentrw,seneca,0.000923842
BART,onmt_pg,0.02454785
BART,seneca,5.835948e-24
onmt_pg,seneca,6.31579e-14
__REFERENCE__,abssentrw,7.818756e-05
BART,__REFERENCE__,8.032992e-06
__REFERENCE__,onmt_pg,0.07334776
__REFERENCE__,seneca,1.110534e-07
BART,abssentrw,3.3502e-19
onmt_pg,abssentrw,2.059391e-11
abssentrw,seneca,0.2946397
BART,onmt_pg,6.473555e-05
BART,seneca,6.57512e-33
onmt_pg,seneca,4.174767e-17
__REFERENCE__,abssentrw,0.005357046
BART,__REFERENCE__,8.076617e-12
onmt_pg,__REFERENCE__,0.0004521699
__REFERENCE__,seneca,1.728905e-05
BART,abssentrw,6.001326e-19
onmt_pg,abssentrw,8.016012e-14
abssentrw,seneca,0.3897129
BART,onmt_pg,0.00147579
BART,seneca,1.139322e-27
onmt_pg,seneca,2.71764e-14
__REFERENCE__,abssentrw,0.6468852
BART,__REFERENCE__,2.115856e-13
onmt_pg,__REFERENCE__,4.723962e-05
__REFERENCE__,seneca,0.001952332
BART,abssentrw,4.667799e-10
onmt_pg,abssentrw,2.055139e-06
abssentrw,seneca,0.08227324
BART,onmt_pg,0.01365453
BART,seneca,5.180943e-24
onmt_pg,seneca,6.0582e-09
__REFERENCE__,abssentrw,0.1508279
BART,__REFERENCE__,7.772228e-07
onmt_pg,__REFERENCE__,0.03550772
__REFERENCE__,seneca,7.162065e-07
BART,abssentrw,2.010594e-07
onmt_pg,abssentrw,0.0001598452
abssentrw,seneca,0.01029206
BART,onmt_pg,0.00108642
BART,seneca,5.500122e-25
onmt_pg,seneca,7.967462e-10
__REFERENCE__,abssentrw,0.6876933
BART,__REFERENCE__,2.122901e-06
onmt_pg,__REFERENCE__,0.0009791235
__REFERENCE__,seneca,0.0007911086
BART,abssentrw,5.631915e-10
onmt_pg,abssentrw,1.159603e-06
abssentrw,seneca,0.01017438
BART,onmt_pg,0.004008464
BART,seneca,4.198273e-23
onmt_pg,seneca,1.965355e-11
__REFERENCE__,abssentrw,0.005705066
BART,__REFERENCE__,1.980947e-10
onmt_pg,__REFERENCE__,0.0003978092
__REFERENCE__,seneca,1.494196e-06
BART,abssentrw,3.507194e-13
onmt_pg,abssentrw,8.297252e-07
abssentrw,seneca,0.03250595
BART,onmt_pg,0.004671387
BART,seneca,1.584724e-22
onmt_pg,seneca,4.719507e-10
__REFERENCE__,abssentrw,0.8558005
BART,__REFERENCE__,2.255769e-06
onmt_pg,__REFERENCE__,0.0016291
__REFERENCE__,seneca,5.532826e-05
BART,abssentrw,0.0002131623
onmt_pg,abssentrw,0.001106335
abssentrw,seneca,0.002690991
BART,onmt_pg,0.00411316
BART,seneca,1.448955e-20
onmt_pg,seneca,1.960955e-10
__REFERENCE__,abssentrw,0.3501032
BART,__REFERENCE__,4.181351e-14
onmt_pg,__REFERENCE__,1.021555e-06
__REFERENCE__,seneca,0.008263817
BART,abssentrw,1.215037e-12
onmt_pg,abssentrw,2.915369e-07
abssentrw,seneca,0.2019272
BART,onmt_pg,0.0003728247
BART,seneca,3.922699e-11
onmt_pg,seneca,8.030511e-06
__REFERENCE__,abssentrw,0.9958436
BART,__REFERENCE__,1.708077e-10
onmt_pg,__REFERENCE__,0.004092191
__REFERENCE__,seneca,0.004869455
BART,abssentrw,1.055601e-07
onmt_pg,abssentrw,0.01294986
abssentrw,seneca,0.05930351
BART,onmt_pg,0.00201468
BART,seneca,6.367253e-18
onmt_pg,seneca,1.545949e-06
