,,p_value
__REFERENCE__,abssentrw,0.02409483
__REFERENCE__,BART,0.6117813
__REFERENCE__,onmt_pg,0.3544269
__REFERENCE__,seneca,0.7033357
abssentrw,BART,0.06675161
abssentrw,onmt_pg,0.2351788
abssentrw,seneca,0.1085437
BART,onmt_pg,0.6472328
BART,seneca,0.9411617
onmt_pg,seneca,0.6007153
__REFERENCE__,abssentrw,0.8985905
__REFERENCE__,BART,0.2218874
__REFERENCE__,onmt_pg,0.9728882
__REFERENCE__,seneca,0.8445345
abssentrw,BART,0.5643618
abssentrw,onmt_pg,0.9220837
abssentrw,seneca,0.8314137
BART,onmt_pg,0.5598374
BART,seneca,0.3983019
onmt_pg,seneca,0.8647144
__REFERENCE__,abssentrw,0.04653641
__REFERENCE__,BART,0.334089
__REFERENCE__,onmt_pg,0.3129687
__REFERENCE__,seneca,0.1674763
BART,abssentrw,0.009172173
onmt_pg,abssentrw,0.03979269
abssentrw,seneca,0.09077206
BART,onmt_pg,0.8403236
BART,seneca,0.7011538
onmt_pg,seneca,0.5161889
__REFERENCE__,abssentrw,0.1253305
__REFERENCE__,BART,0.7692013
__REFERENCE__,onmt_pg,0.8761918
__REFERENCE__,seneca,0.4339036
BART,abssentrw,0.0275399
abssentrw,onmt_pg,0.07233394
abssentrw,seneca,0.4687306
BART,onmt_pg,0.862487
BART,seneca,0.367452
onmt_pg,seneca,0.348049
__REFERENCE__,abssentrw,0.1074488
__REFERENCE__,BART,0.2774234
__REFERENCE__,onmt_pg,0.2098016
__REFERENCE__,seneca,0.07498814
abssentrw,BART,0.7090786
abssentrw,onmt_pg,0.60053
abssentrw,seneca,0.8535263
BART,onmt_pg,0.9390903
BART,seneca,0.6196165
onmt_pg,seneca,0.4875288
__REFERENCE__,abssentrw,0.01543291
__REFERENCE__,BART,0.7882966
__REFERENCE__,onmt_pg,0.8206255
__REFERENCE__,seneca,0.1859072
BART,abssentrw,0.001872357
onmt_pg,abssentrw,0.01154088
abssentrw,seneca,0.1034107
BART,onmt_pg,0.6073147
BART,seneca,0.1482665
onmt_pg,seneca,0.2768903
__REFERENCE__,abssentrw,0.7869905
__REFERENCE__,BART,0.7840151
__REFERENCE__,onmt_pg,0.57568
__REFERENCE__,seneca,0.2757099
abssentrw,BART,0.9014306
abssentrw,onmt_pg,0.6404866
abssentrw,seneca,0.1971132
BART,onmt_pg,0.4523921
BART,seneca,0.1374731
onmt_pg,seneca,0.381614
__REFERENCE__,abssentrw,0.02027342
__REFERENCE__,BART,0.2321346
__REFERENCE__,onmt_pg,0.01761375
__REFERENCE__,seneca,0.02230445
abssentrw,BART,0.09709242
abssentrw,onmt_pg,0.7644874
abssentrw,seneca,0.5590906
BART,onmt_pg,0.3601941
BART,seneca,0.3461302
onmt_pg,seneca,0.8288214
__REFERENCE__,abssentrw,0.1651982
__REFERENCE__,BART,0.1394467
__REFERENCE__,onmt_pg,0.07048594
__REFERENCE__,seneca,0.04873742
abssentrw,BART,0.9480931
abssentrw,onmt_pg,0.6490168
abssentrw,seneca,0.5104925
BART,onmt_pg,0.5068387
BART,seneca,0.3113412
onmt_pg,seneca,0.6461265
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.03204322
__REFERENCE__,BART,0.4697947
__REFERENCE__,onmt_pg,0.4726977
__REFERENCE__,seneca,0.07916005
abssentrw,BART,0.3797011
abssentrw,onmt_pg,0.07756966
abssentrw,seneca,0.6684636
BART,onmt_pg,0.7238707
BART,seneca,0.4070274
onmt_pg,seneca,0.1281706
__REFERENCE__,abssentrw,0.08200844
__REFERENCE__,BART,0.06896939
__REFERENCE__,onmt_pg,0.06917998
__REFERENCE__,seneca,0.01671434
abssentrw,BART,0.8732547
abssentrw,onmt_pg,0.6606622
abssentrw,seneca,0.04810911
BART,onmt_pg,0.7905413
BART,seneca,0.07270236
onmt_pg,seneca,0.130013
__REFERENCE__,abssentrw,0.04574175
__REFERENCE__,BART,0.4566024
__REFERENCE__,onmt_pg,0.7951138
__REFERENCE__,seneca,0.6044105
abssentrw,BART,0.2076529
onmt_pg,abssentrw,0.02085272
abssentrw,seneca,0.1969703
BART,onmt_pg,0.3677468
BART,seneca,0.8684198
onmt_pg,seneca,0.4893644
__REFERENCE__,abssentrw,0.01937183
__REFERENCE__,BART,0.2771924
__REFERENCE__,onmt_pg,0.3112164
__REFERENCE__,seneca,0.02203594
BART,abssentrw,0.008772875
abssentrw,onmt_pg,0.1779243
abssentrw,seneca,0.9351329
BART,onmt_pg,0.1021223
BART,seneca,0.00392884
onmt_pg,seneca,0.2326376
__REFERENCE__,abssentrw,0.007603931
__REFERENCE__,BART,0.5716042
__REFERENCE__,onmt_pg,0.3675606
__REFERENCE__,seneca,0.01266395
BART,abssentrw,0.02326633
abssentrw,onmt_pg,0.05127616
abssentrw,seneca,0.643498
BART,onmt_pg,0.8386703
BART,seneca,0.2189558
onmt_pg,seneca,0.1683856
__REFERENCE__,abssentrw,0.4019047
__REFERENCE__,BART,0.8767275
__REFERENCE__,onmt_pg,0.9641752
__REFERENCE__,seneca,0.1201259
abssentrw,BART,0.3683031
abssentrw,onmt_pg,0.3122146
abssentrw,seneca,0.6012746
BART,onmt_pg,0.9182703
BART,seneca,0.03168582
onmt_pg,seneca,0.1547703
__REFERENCE__,abssentrw,0.00123817
__REFERENCE__,BART,0.05068383
__REFERENCE__,onmt_pg,0.002931712
__REFERENCE__,seneca,0.001897512
BART,abssentrw,0.01954225
abssentrw,onmt_pg,0.4216695
abssentrw,seneca,0.4412225
BART,onmt_pg,0.1611546
BART,seneca,0.100189
onmt_pg,seneca,0.906074
__REFERENCE__,abssentrw,0.1403116
__REFERENCE__,BART,0.6728573
__REFERENCE__,onmt_pg,0.5155394
__REFERENCE__,seneca,0.6806269
abssentrw,BART,0.1701565
abssentrw,onmt_pg,0.0864822
abssentrw,seneca,0.1125442
BART,onmt_pg,0.8392887
BART,seneca,0.9124276
onmt_pg,seneca,0.7663831
__REFERENCE__,abssentrw,0.76704
__REFERENCE__,BART,0.3521915
__REFERENCE__,onmt_pg,0.05109152
__REFERENCE__,seneca,0.001743293
abssentrw,BART,0.5185811
abssentrw,onmt_pg,0.06060222
abssentrw,seneca,0.006622716
BART,onmt_pg,0.2441164
BART,seneca,0.01434683
onmt_pg,seneca,0.2420759
__REFERENCE__,abssentrw,0.8973004
__REFERENCE__,BART,0.5304639
__REFERENCE__,onmt_pg,0.9133722
__REFERENCE__,seneca,0.04266565
abssentrw,BART,0.5366219
abssentrw,onmt_pg,0.8216815
abssentrw,seneca,0.09622736
BART,onmt_pg,0.6386098
BART,seneca,0.1596277
onmt_pg,seneca,0.07914505
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.01457888
__REFERENCE__,BART,0.5410245
__REFERENCE__,onmt_pg,0.3080972
__REFERENCE__,seneca,0.1004568
BART,abssentrw,0.04119918
onmt_pg,abssentrw,0.04495113
abssentrw,seneca,0.1730522
BART,onmt_pg,0.6709223
BART,seneca,0.2906556
onmt_pg,seneca,0.5152446
__REFERENCE__,abssentrw,0.7840557
__REFERENCE__,BART,0.6355893
__REFERENCE__,onmt_pg,0.5504069
__REFERENCE__,seneca,0.6362184
abssentrw,BART,0.6097968
abssentrw,onmt_pg,0.4901103
abssentrw,seneca,0.5509886
BART,onmt_pg,0.9118639
BART,seneca,0.972351
onmt_pg,seneca,0.8774273
__REFERENCE__,abssentrw,0.01813755
__REFERENCE__,BART,0.939824
__REFERENCE__,onmt_pg,0.2846809
__REFERENCE__,seneca,0.2058805
BART,abssentrw,0.006970184
onmt_pg,abssentrw,0.02921843
abssentrw,seneca,0.1988314
BART,onmt_pg,0.2087485
BART,seneca,0.1472355
onmt_pg,seneca,0.7086711
__REFERENCE__,abssentrw,0.08808713
__REFERENCE__,BART,0.2874869
__REFERENCE__,onmt_pg,0.1966552
__REFERENCE__,seneca,0.539631
abssentrw,BART,0.4185922
abssentrw,onmt_pg,0.6386382
abssentrw,seneca,0.5873843
BART,onmt_pg,0.7545574
BART,seneca,0.9884206
onmt_pg,seneca,0.8004288
__REFERENCE__,abssentrw,0.1590652
__REFERENCE__,BART,0.3666032
__REFERENCE__,onmt_pg,0.9850271
__REFERENCE__,seneca,0.2688501
abssentrw,BART,0.05457109
abssentrw,onmt_pg,0.1438462
abssentrw,seneca,0.4599339
BART,onmt_pg,0.34547
BART,seneca,0.7601026
onmt_pg,seneca,0.254408
__REFERENCE__,abssentrw,0.04127608
__REFERENCE__,BART,0.3139371
__REFERENCE__,onmt_pg,0.03930716
__REFERENCE__,seneca,0.007681872
abssentrw,BART,0.09056601
abssentrw,onmt_pg,0.5297101
abssentrw,seneca,0.9992255
BART,onmt_pg,0.2184761
BART,seneca,0.04039638
onmt_pg,seneca,0.3805879
__REFERENCE__,abssentrw,0.2092918
__REFERENCE__,BART,0.1961734
__REFERENCE__,onmt_pg,0.06915894
__REFERENCE__,seneca,0.001081154
abssentrw,BART,0.9844651
abssentrw,onmt_pg,0.5481847
abssentrw,seneca,0.0721327
BART,onmt_pg,0.6262526
BART,seneca,0.02333051
onmt_pg,seneca,0.1941079
__REFERENCE__,abssentrw,0.01014188
__REFERENCE__,BART,0.8038955
__REFERENCE__,onmt_pg,0.2162995
__REFERENCE__,seneca,0.1402203
BART,abssentrw,0.01745978
abssentrw,onmt_pg,0.1297468
abssentrw,seneca,0.2567116
BART,onmt_pg,0.327019
BART,seneca,0.2034167
onmt_pg,seneca,0.7459413
__REFERENCE__,abssentrw,0.02348339
__REFERENCE__,BART,0.1688369
__REFERENCE__,onmt_pg,0.0636676
__REFERENCE__,seneca,0.03919332
abssentrw,BART,0.07873531
abssentrw,onmt_pg,0.2554167
abssentrw,seneca,0.4578849
BART,onmt_pg,0.4612262
BART,seneca,0.1888074
onmt_pg,seneca,0.552665
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.2010109
__REFERENCE__,BART,0.3867716
__REFERENCE__,onmt_pg,0.4471105
__REFERENCE__,seneca,0.9995944
abssentrw,BART,0.1919475
abssentrw,onmt_pg,0.1224071
abssentrw,seneca,0.2499162
BART,onmt_pg,0.9886861
BART,seneca,0.4581813
onmt_pg,seneca,0.5066815
__REFERENCE__,abssentrw,0.00586872
__REFERENCE__,BART,0.2874586
__REFERENCE__,onmt_pg,0.1909189
__REFERENCE__,seneca,0.00241174
BART,abssentrw,0.003412257
abssentrw,onmt_pg,0.09104328
abssentrw,seneca,0.6489582
BART,onmt_pg,0.4423013
BART,seneca,0.0008315364
onmt_pg,seneca,0.04216477
__REFERENCE__,abssentrw,0.1436336
__REFERENCE__,BART,0.7910935
__REFERENCE__,onmt_pg,0.6370501
__REFERENCE__,seneca,0.0269021
abssentrw,BART,0.2797233
onmt_pg,abssentrw,0.003508574
abssentrw,seneca,0.9696275
BART,onmt_pg,0.5865497
BART,seneca,0.07884206
onmt_pg,seneca,0.06260769
__REFERENCE__,abssentrw,0.02541959
__REFERENCE__,BART,0.1982389
__REFERENCE__,onmt_pg,0.8552349
__REFERENCE__,seneca,0.4931796
BART,abssentrw,0.006004649
onmt_pg,abssentrw,0.00747655
abssentrw,seneca,0.1223888
BART,onmt_pg,0.3117848
BART,seneca,0.1239354
onmt_pg,seneca,0.3215137
__REFERENCE__,abssentrw,0.434498
__REFERENCE__,BART,0.4824667
__REFERENCE__,onmt_pg,0.3169401
__REFERENCE__,seneca,0.2117743
abssentrw,BART,0.7806353
abssentrw,onmt_pg,0.8480969
abssentrw,seneca,0.9884801
BART,onmt_pg,0.8262335
BART,seneca,0.6444776
onmt_pg,seneca,0.783128
__REFERENCE__,abssentrw,0.05326537
__REFERENCE__,BART,0.3256886
__REFERENCE__,onmt_pg,0.4379429
__REFERENCE__,seneca,0.1850298
abssentrw,BART,0.1307473
onmt_pg,abssentrw,0.03561726
abssentrw,seneca,0.1705982
BART,onmt_pg,0.4559053
BART,seneca,0.406729
onmt_pg,seneca,0.1489867
__REFERENCE__,abssentrw,0.01293515
__REFERENCE__,BART,0.9588262
__REFERENCE__,onmt_pg,0.1817767
__REFERENCE__,seneca,0.01978518
abssentrw,BART,0.1240913
abssentrw,onmt_pg,0.2582807
abssentrw,seneca,0.7791063
BART,onmt_pg,0.3124176
BART,seneca,0.03017134
onmt_pg,seneca,0.1237166
__REFERENCE__,abssentrw,0.01871784
__REFERENCE__,BART,0.9766561
__REFERENCE__,onmt_pg,0.1443438
__REFERENCE__,seneca,0.02575139
abssentrw,BART,0.1228387
abssentrw,onmt_pg,0.3242371
abssentrw,seneca,0.7554991
BART,onmt_pg,0.2550526
BART,seneca,0.01826596
onmt_pg,seneca,0.1949362
__REFERENCE__,abssentrw,0.2477561
__REFERENCE__,BART,0.3946052
__REFERENCE__,onmt_pg,0.9175139
__REFERENCE__,seneca,0.9477576
abssentrw,BART,0.08276287
abssentrw,onmt_pg,0.3268087
abssentrw,seneca,0.2680616
BART,onmt_pg,0.366484
BART,seneca,0.4391791
onmt_pg,seneca,0.866065
__REFERENCE__,abssentrw,0.0001036125
__REFERENCE__,BART,0.9812109
__REFERENCE__,onmt_pg,0.03415286
__REFERENCE__,seneca,0.008415147
BART,abssentrw,0.005947237
abssentrw,onmt_pg,0.07733635
abssentrw,seneca,0.07350912
BART,onmt_pg,0.1346452
BART,seneca,0.06640288
onmt_pg,seneca,0.8318802
__REFERENCE__,abssentrw,0.1257269
__REFERENCE__,BART,0.01027853
__REFERENCE__,onmt_pg,0.03098765
__REFERENCE__,seneca,1.171067e-06
abssentrw,BART,0.2355272
abssentrw,onmt_pg,0.7878515
abssentrw,seneca,0.003147754
BART,onmt_pg,0.5200102
BART,seneca,0.02471472
onmt_pg,seneca,0.002993128
__REFERENCE__,abssentrw,0.9029997
__REFERENCE__,BART,0.9890114
__REFERENCE__,onmt_pg,0.6800241
__REFERENCE__,seneca,0.3354362
abssentrw,BART,0.9033663
abssentrw,onmt_pg,0.8346581
abssentrw,seneca,0.5580686
BART,onmt_pg,0.720627
BART,seneca,0.3882052
onmt_pg,seneca,0.6020667
__REFERENCE__,abssentrw,0.1111102
__REFERENCE__,BART,0.201931
__REFERENCE__,onmt_pg,0.0297695
__REFERENCE__,seneca,0.0005457902
abssentrw,BART,0.5302835
abssentrw,onmt_pg,0.8805644
abssentrw,seneca,0.1908147
BART,onmt_pg,0.3100087
BART,seneca,0.01052303
onmt_pg,seneca,0.06945447
__REFERENCE__,abssentrw,0.1997205
__REFERENCE__,BART,0.6790863
__REFERENCE__,onmt_pg,0.5064928
__REFERENCE__,seneca,0.2650148
abssentrw,BART,0.1101291
onmt_pg,abssentrw,0.01347232
abssentrw,seneca,0.4664867
BART,onmt_pg,0.7371518
BART,seneca,0.1299092
onmt_pg,seneca,0.03190124
__REFERENCE__,abssentrw,0.01127745
__REFERENCE__,BART,0.08526129
__REFERENCE__,onmt_pg,0.0107571
__REFERENCE__,seneca,0.008174245
abssentrw,BART,0.4695185
abssentrw,onmt_pg,0.919109
abssentrw,seneca,0.5187889
BART,onmt_pg,0.466736
BART,seneca,0.119922
onmt_pg,seneca,0.4019974
__REFERENCE__,abssentrw,0.02588732
__REFERENCE__,BART,0.341274
__REFERENCE__,onmt_pg,0.1601158
__REFERENCE__,seneca,0.05413085
abssentrw,BART,0.1394195
abssentrw,onmt_pg,0.2705068
abssentrw,seneca,0.6177851
BART,onmt_pg,0.6302077
BART,seneca,0.3081084
onmt_pg,seneca,0.5747353
__REFERENCE__,abssentrw,0.3599484
__REFERENCE__,BART,0.967945
__REFERENCE__,onmt_pg,0.7547795
__REFERENCE__,seneca,0.07479279
abssentrw,BART,0.5941272
abssentrw,onmt_pg,0.5381034
abssentrw,seneca,0.4777662
BART,onmt_pg,0.8564675
BART,seneca,0.2154429
onmt_pg,seneca,0.1537381
__REFERENCE__,abssentrw,0.1821694
__REFERENCE__,BART,0.796633
__REFERENCE__,onmt_pg,0.1672764
__REFERENCE__,seneca,0.8843164
abssentrw,BART,0.4255686
abssentrw,onmt_pg,0.708199
abssentrw,seneca,0.387921
BART,onmt_pg,0.09185314
BART,seneca,0.908467
onmt_pg,seneca,0.3283288
__REFERENCE__,abssentrw,0.04723851
__REFERENCE__,BART,0.7268895
__REFERENCE__,onmt_pg,0.7493952
__REFERENCE__,seneca,0.1784472
abssentrw,BART,0.2122337
abssentrw,onmt_pg,0.3630916
abssentrw,seneca,0.4161758
BART,onmt_pg,0.4836504
BART,seneca,0.2300911
onmt_pg,seneca,0.5782476
__REFERENCE__,abssentrw,0.1901458
__REFERENCE__,BART,0.9136718
__REFERENCE__,onmt_pg,0.8403585
__REFERENCE__,seneca,0.7045272
abssentrw,BART,0.2656931
abssentrw,onmt_pg,0.2612386
abssentrw,seneca,0.4195516
BART,onmt_pg,0.9026379
BART,seneca,0.5809841
onmt_pg,seneca,0.560465
__REFERENCE__,abssentrw,0.003311781
__REFERENCE__,BART,0.2306207
__REFERENCE__,onmt_pg,0.7287611
__REFERENCE__,seneca,0.007615364
BART,abssentrw,9.152467e-05
onmt_pg,abssentrw,0.001450349
abssentrw,seneca,0.3724604
BART,onmt_pg,0.1557842
BART,seneca,0.000297892
onmt_pg,seneca,0.02987027
__REFERENCE__,abssentrw,0.08588096
__REFERENCE__,BART,0.05785776
__REFERENCE__,onmt_pg,0.04154124
__REFERENCE__,seneca,0.09987481
abssentrw,BART,0.8801708
abssentrw,onmt_pg,0.9658266
abssentrw,seneca,0.8881116
BART,onmt_pg,0.8710515
BART,seneca,0.7907064
onmt_pg,seneca,0.9587927
__REFERENCE__,abssentrw,0.5682041
__REFERENCE__,BART,0.2684809
__REFERENCE__,onmt_pg,0.190487
__REFERENCE__,seneca,0.7615096
abssentrw,BART,0.2683783
abssentrw,onmt_pg,0.4228306
abssentrw,seneca,0.3013829
BART,onmt_pg,0.7482868
BART,seneca,0.0875584
onmt_pg,seneca,0.06669099
__REFERENCE__,abssentrw,0.06598593
__REFERENCE__,BART,0.8384085
__REFERENCE__,onmt_pg,0.2263521
__REFERENCE__,seneca,0.03273854
abssentrw,BART,0.1282626
abssentrw,onmt_pg,0.2502719
abssentrw,seneca,0.9986636
BART,onmt_pg,0.3926037
BART,seneca,0.1291432
onmt_pg,seneca,0.1480637
__REFERENCE__,abssentrw,0.1778989
__REFERENCE__,BART,0.8063713
__REFERENCE__,onmt_pg,0.7871082
__REFERENCE__,seneca,0.8307632
abssentrw,BART,0.143539
abssentrw,onmt_pg,0.1636034
abssentrw,seneca,0.1054611
BART,onmt_pg,0.9818466
BART,seneca,0.692165
onmt_pg,seneca,0.6387479
__REFERENCE__,abssentrw,0.1923598
__REFERENCE__,BART,0.1939811
__REFERENCE__,onmt_pg,0.1284746
__REFERENCE__,seneca,0.1484985
abssentrw,BART,0.6361843
abssentrw,onmt_pg,0.9960375
abssentrw,seneca,0.9655707
BART,onmt_pg,0.6000276
BART,seneca,0.4440956
onmt_pg,seneca,0.9725441
__REFERENCE__,abssentrw,0.1694039
__REFERENCE__,BART,0.6827344
__REFERENCE__,onmt_pg,0.5247566
__REFERENCE__,seneca,0.06889355
abssentrw,BART,0.1192747
abssentrw,onmt_pg,0.1376103
abssentrw,seneca,0.8189228
BART,onmt_pg,0.6917248
BART,seneca,0.02352901
onmt_pg,seneca,0.06214785
__REFERENCE__,abssentrw,0.007602225
__REFERENCE__,BART,0.170746
__REFERENCE__,onmt_pg,0.1369402
__REFERENCE__,seneca,0.04174519
abssentrw,BART,0.1301995
abssentrw,onmt_pg,0.5435275
abssentrw,seneca,0.5915962
BART,onmt_pg,0.4996338
BART,seneca,0.2500297
onmt_pg,seneca,0.7956311
__REFERENCE__,abssentrw,0.001461013
__REFERENCE__,BART,0.2079848
__REFERENCE__,onmt_pg,0.004487375
__REFERENCE__,seneca,0.2304399
BART,abssentrw,0.04664563
abssentrw,onmt_pg,0.1701719
abssentrw,seneca,0.2438065
BART,onmt_pg,0.1187581
BART,seneca,0.6121576
onmt_pg,seneca,0.5625314
__REFERENCE__,abssentrw,0.3331766
__REFERENCE__,BART,0.528968
__REFERENCE__,onmt_pg,0.8885285
__REFERENCE__,seneca,0.9620497
abssentrw,BART,0.09464833
abssentrw,onmt_pg,0.2586912
abssentrw,seneca,0.2838392
BART,onmt_pg,0.6034452
BART,seneca,0.5116655
onmt_pg,seneca,0.9239314
__REFERENCE__,abssentrw,0.1421458
__REFERENCE__,BART,0.8501867
__REFERENCE__,onmt_pg,0.8471371
__REFERENCE__,seneca,0.7374757
abssentrw,BART,0.1138052
abssentrw,onmt_pg,0.2019672
abssentrw,seneca,0.3801502
BART,onmt_pg,0.7333881
BART,seneca,0.52589
onmt_pg,seneca,0.8366829
__REFERENCE__,abssentrw,0.1955041
__REFERENCE__,BART,0.4663491
__REFERENCE__,onmt_pg,0.6791848
__REFERENCE__,seneca,0.4625109
abssentrw,BART,0.1132596
abssentrw,onmt_pg,0.06557266
abssentrw,seneca,0.437644
BART,onmt_pg,0.7341666
BART,seneca,0.2361444
onmt_pg,seneca,0.2112537
__REFERENCE__,abssentrw,0.09450204
__REFERENCE__,BART,0.6506599
__REFERENCE__,onmt_pg,0.799235
__REFERENCE__,seneca,0.01597716
abssentrw,BART,0.1664337
onmt_pg,abssentrw,0.04530856
abssentrw,seneca,0.9690955
BART,onmt_pg,0.7727432
BART,seneca,0.05452673
onmt_pg,seneca,0.01741035
__REFERENCE__,abssentrw,0.01858696
__REFERENCE__,BART,0.6616387
__REFERENCE__,onmt_pg,0.009136243
__REFERENCE__,seneca,0.1451527
abssentrw,BART,0.1727499
abssentrw,onmt_pg,0.3295458
abssentrw,seneca,0.9353048
BART,onmt_pg,0.008235696
BART,seneca,0.1897813
onmt_pg,seneca,0.08522305
__REFERENCE__,abssentrw,0.02865377
__REFERENCE__,BART,0.1688109
__REFERENCE__,onmt_pg,0.009854632
__REFERENCE__,seneca,0.09605288
abssentrw,BART,0.5049684
abssentrw,onmt_pg,0.7084538
abssentrw,seneca,0.9581295
BART,onmt_pg,0.3355411
BART,seneca,0.5005462
onmt_pg,seneca,0.7386997
__REFERENCE__,abssentrw,0.2726658
__REFERENCE__,BART,0.9812396
__REFERENCE__,onmt_pg,0.4278777
__REFERENCE__,seneca,0.5423209
abssentrw,BART,0.2249645
onmt_pg,abssentrw,0.02866814
abssentrw,seneca,0.9757882
BART,onmt_pg,0.2031073
BART,seneca,0.2596805
onmt_pg,seneca,0.03853811
__REFERENCE__,abssentrw,0.01680091
__REFERENCE__,BART,0.7757628
__REFERENCE__,onmt_pg,0.5835537
__REFERENCE__,seneca,0.1856994
BART,abssentrw,0.04712074
onmt_pg,abssentrw,0.006283038
abssentrw,seneca,0.4765527
BART,onmt_pg,0.4118348
BART,seneca,0.2494592
onmt_pg,seneca,0.0578557
__REFERENCE__,abssentrw,0.003450407
__REFERENCE__,BART,0.565598
__REFERENCE__,onmt_pg,0.7104143
__REFERENCE__,seneca,0.05455668
BART,abssentrw,0.04940959
onmt_pg,abssentrw,0.0241625
abssentrw,seneca,0.287012
BART,onmt_pg,0.8786873
BART,seneca,0.2663021
onmt_pg,seneca,0.1487721
__REFERENCE__,abssentrw,0.01630114
__REFERENCE__,BART,0.299842
__REFERENCE__,onmt_pg,0.2991735
__REFERENCE__,seneca,0.1232122
abssentrw,BART,0.363167
abssentrw,onmt_pg,0.77317
abssentrw,seneca,0.9580111
BART,onmt_pg,0.5846885
BART,seneca,0.26015
onmt_pg,seneca,0.6159894
__REFERENCE__,abssentrw,5.943776e-06
__REFERENCE__,BART,0.04238798
__REFERENCE__,onmt_pg,0.004671126
__REFERENCE__,seneca,0.005149081
BART,abssentrw,0.0009298946
onmt_pg,abssentrw,0.01646956
seneca,abssentrw,0.01331963
BART,onmt_pg,0.2923327
BART,seneca,0.3144151
onmt_pg,seneca,0.9565076
__REFERENCE__,abssentrw,0.07524769
__REFERENCE__,BART,0.3726717
__REFERENCE__,onmt_pg,0.9203587
__REFERENCE__,seneca,0.03820692
BART,abssentrw,0.04372009
onmt_pg,abssentrw,0.004084113
abssentrw,seneca,0.4821885
BART,onmt_pg,0.6533598
BART,seneca,0.0119904
onmt_pg,seneca,0.06728939
__REFERENCE__,abssentrw,0.5127361
__REFERENCE__,BART,0.6427963
__REFERENCE__,onmt_pg,0.5709101
__REFERENCE__,seneca,0.2652445
abssentrw,BART,0.3066909
abssentrw,onmt_pg,0.8935475
abssentrw,seneca,0.7768921
BART,onmt_pg,0.2066225
BART,seneca,0.1518075
onmt_pg,seneca,0.6737984
__REFERENCE__,abssentrw,0.1585077
__REFERENCE__,BART,0.1088384
__REFERENCE__,onmt_pg,0.2879854
__REFERENCE__,seneca,0.05378216
abssentrw,BART,0.5784318
abssentrw,onmt_pg,0.5727472
abssentrw,seneca,0.8438102
BART,onmt_pg,0.2742172
BART,seneca,0.8841283
onmt_pg,seneca,0.5900103
__REFERENCE__,abssentrw,0.01144862
__REFERENCE__,BART,0.8325447
__REFERENCE__,onmt_pg,0.7606057
__REFERENCE__,seneca,0.9506685
abssentrw,BART,0.1141964
abssentrw,onmt_pg,0.3415024
seneca,abssentrw,0.01428321
BART,onmt_pg,0.8302197
BART,seneca,0.8636426
onmt_pg,seneca,0.781369
__REFERENCE__,abssentrw,0.004045443
__REFERENCE__,BART,0.02651029
__REFERENCE__,onmt_pg,0.0835253
__REFERENCE__,seneca,0.00879277
abssentrw,BART,0.1736927
onmt_pg,abssentrw,0.04018362
abssentrw,seneca,0.743654
BART,onmt_pg,0.4688461
BART,seneca,0.3491622
onmt_pg,seneca,0.1120821
__REFERENCE__,abssentrw,0.002841867
__REFERENCE__,BART,0.7043805
__REFERENCE__,onmt_pg,0.1261067
__REFERENCE__,seneca,0.1195746
BART,abssentrw,0.0008321857
abssentrw,onmt_pg,0.09695671
seneca,abssentrw,0.02678103
BART,onmt_pg,0.06405199
BART,seneca,0.05254788
onmt_pg,seneca,0.9406613
__REFERENCE__,abssentrw,0.3838869
__REFERENCE__,BART,0.234176
__REFERENCE__,onmt_pg,0.7956507
__REFERENCE__,seneca,0.5547706
abssentrw,BART,0.9397274
abssentrw,onmt_pg,0.3796292
abssentrw,seneca,0.747711
BART,onmt_pg,0.2858665
BART,seneca,0.70716
onmt_pg,seneca,0.685416
__REFERENCE__,abssentrw,0.001846742
__REFERENCE__,BART,0.8120995
__REFERENCE__,onmt_pg,0.1428234
__REFERENCE__,seneca,0.08177657
BART,abssentrw,0.005778718
abssentrw,onmt_pg,0.08569233
abssentrw,seneca,0.09807707
BART,onmt_pg,0.2164813
BART,seneca,0.115583
onmt_pg,seneca,0.8694162
__REFERENCE__,abssentrw,0.02701068
__REFERENCE__,BART,0.8346105
__REFERENCE__,onmt_pg,0.3964298
__REFERENCE__,seneca,0.1065506
BART,abssentrw,0.02971549
abssentrw,onmt_pg,0.1352131
abssentrw,seneca,0.9925565
BART,onmt_pg,0.4191039
BART,seneca,0.04343693
onmt_pg,seneca,0.1732825
