,,p_value
onmt_pg,__REFERENCE__,0.0009130264
__REFERENCE__,seneca,5.46537e-08
BART,abssentrw,1.782865e-11
onmt_pg,abssentrw,8.124281e-06
abssentrw,seneca,0.0006070611
BART,onmt_pg,0.003126026
BART,seneca,2.986811e-29
onmt_pg,seneca,1.068097e-22
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.5867779
BART,__REFERENCE__,1.85983e-11
onmt_pg,__REFERENCE__,0.008632512
__REFERENCE__,seneca,4.453861e-09
BART,abssentrw,1.91413e-11
onmt_pg,abssentrw,0.001978218
abssentrw,seneca,2.501985e-07
BART,onmt_pg,1.337558e-06
BART,seneca,2.136766e-28
onmt_pg,seneca,9.448073e-18
__REFERENCE__,abssentrw,0.1323492
BART,__REFERENCE__,2.365651e-07
onmt_pg,__REFERENCE__,0.0008785764
__REFERENCE__,seneca,1.44099e-09
BART,abssentrw,6.505188e-12
onmt_pg,abssentrw,1.089786e-07
abssentrw,seneca,1.00559e-06
BART,onmt_pg,0.0175523
BART,seneca,1.313775e-27
onmt_pg,seneca,5.061873e-20
__REFERENCE__,abssentrw,0.007970476
BART,__REFERENCE__,1.632567e-09
onmt_pg,__REFERENCE__,1.044903e-08
__REFERENCE__,seneca,1.684366e-08
BART,abssentrw,6.160143e-18
onmt_pg,abssentrw,6.173601e-15
abssentrw,seneca,0.001203601
BART,onmt_pg,0.2951101
BART,seneca,1.390509e-28
onmt_pg,seneca,2.415931e-27
__REFERENCE__,abssentrw,5.869839e-06
BART,__REFERENCE__,8.55977e-09
onmt_pg,__REFERENCE__,3.393891e-05
__REFERENCE__,seneca,2.078888e-07
BART,abssentrw,1.203615e-16
onmt_pg,abssentrw,3.454682e-14
abssentrw,seneca,0.3094205
BART,onmt_pg,0.0209243
BART,seneca,5.999583e-24
onmt_pg,seneca,8.301957e-16
__REFERENCE__,abssentrw,0.1224326
BART,__REFERENCE__,3.039956e-15
onmt_pg,__REFERENCE__,7.957074e-05
__REFERENCE__,seneca,2.379974e-06
BART,abssentrw,1.812209e-18
onmt_pg,abssentrw,7.815587e-08
abssentrw,seneca,0.001973052
BART,onmt_pg,2.042887e-05
BART,seneca,1.581961e-27
onmt_pg,seneca,2.303092e-17
__REFERENCE__,abssentrw,0.1945194
BART,__REFERENCE__,6.402275e-14
onmt_pg,__REFERENCE__,0.001513346
__REFERENCE__,seneca,5.752801e-09
BART,abssentrw,2.295766e-16
onmt_pg,abssentrw,3.482867e-06
abssentrw,seneca,1.841982e-07
BART,onmt_pg,9.166066e-08
BART,seneca,1.238217e-37
onmt_pg,seneca,8.19757e-22
__REFERENCE__,abssentrw,0.09992396
BART,__REFERENCE__,2.900334e-08
onmt_pg,__REFERENCE__,0.001086328
__REFERENCE__,seneca,8.607923e-11
BART,abssentrw,2.054057e-11
onmt_pg,abssentrw,8.023014e-07
abssentrw,seneca,3.506401e-06
BART,onmt_pg,0.0002756155
BART,seneca,1.103862e-29
onmt_pg,seneca,8.206691e-19
__REFERENCE__,abssentrw,0.1940237
BART,__REFERENCE__,1.814663e-09
onmt_pg,__REFERENCE__,6.744952e-05
__REFERENCE__,seneca,2.765329e-08
BART,abssentrw,9.421205e-14
onmt_pg,abssentrw,1.260033e-07
abssentrw,seneca,0.0004858191
BART,onmt_pg,0.04120743
BART,seneca,5.67905e-22
onmt_pg,seneca,1.95799e-15
__REFERENCE__,abssentrw,0.0008013676
BART,__REFERENCE__,8.271402e-10
onmt_pg,__REFERENCE__,0.002157
__REFERENCE__,seneca,9.855923e-11
BART,abssentrw,2.64441e-19
onmt_pg,abssentrw,7.879832e-12
abssentrw,seneca,0.004644757
BART,onmt_pg,0.0003499819
BART,seneca,5.294105e-30
onmt_pg,seneca,3.366046e-21
__REFERENCE__,abssentrw,0.5281913
BART,__REFERENCE__,6.807348e-13
onmt_pg,__REFERENCE__,0.0003487186
__REFERENCE__,seneca,2.897851e-06
BART,abssentrw,1.918066e-20
onmt_pg,abssentrw,6.918053e-07
abssentrw,seneca,8.948597e-05
BART,onmt_pg,9.021053e-08
BART,seneca,8.107008e-31
onmt_pg,seneca,1.92582e-19
__REFERENCE__,abssentrw,0.7512773
BART,__REFERENCE__,4.308282e-10
onmt_pg,__REFERENCE__,1.528805e-06
__REFERENCE__,seneca,3.384994e-07
BART,abssentrw,1.060053e-10
onmt_pg,abssentrw,1.519797e-06
abssentrw,seneca,0.000207944
BART,onmt_pg,0.005381725
BART,seneca,2.863935e-23
onmt_pg,seneca,4.352724e-24
__REFERENCE__,abssentrw,1.928969e-05
BART,__REFERENCE__,1.084892e-13
onmt_pg,__REFERENCE__,0.000453627
__REFERENCE__,seneca,1.367645e-06
BART,abssentrw,2.053442e-31
onmt_pg,abssentrw,9.608826e-12
abssentrw,seneca,0.1152084
BART,onmt_pg,1.262932e-06
BART,seneca,1.061794e-26
onmt_pg,seneca,4.605876e-14
__REFERENCE__,abssentrw,0.6968856
BART,__REFERENCE__,1.052238e-18
onmt_pg,__REFERENCE__,3.193131e-07
__REFERENCE__,seneca,5.126392e-07
BART,abssentrw,4.654002e-18
onmt_pg,abssentrw,6.000167e-08
abssentrw,seneca,8.744155e-07
BART,onmt_pg,3.123042e-06
BART,seneca,1.966952e-32
onmt_pg,seneca,3.936522e-20
__REFERENCE__,abssentrw,0.03342684
BART,__REFERENCE__,2.38002e-06
onmt_pg,__REFERENCE__,0.000951407
__REFERENCE__,seneca,9.244641e-12
BART,abssentrw,9.955674e-14
onmt_pg,abssentrw,2.125259e-08
abssentrw,seneca,3.285961e-06
BART,onmt_pg,0.02182135
BART,seneca,6.159603e-33
onmt_pg,seneca,7.138925e-29
__REFERENCE__,abssentrw,0.9375572
BART,__REFERENCE__,6.21476e-15
onmt_pg,__REFERENCE__,3.999997e-06
__REFERENCE__,seneca,5.555711e-07
BART,abssentrw,3.384917e-17
onmt_pg,abssentrw,8.3223e-08
abssentrw,seneca,8.378502e-08
BART,onmt_pg,9.848717e-05
BART,seneca,1.257998e-40
onmt_pg,seneca,2.528275e-23
__REFERENCE__,abssentrw,0.1992044
BART,__REFERENCE__,5.4473e-08
onmt_pg,__REFERENCE__,0.006621744
__REFERENCE__,seneca,5.038185e-10
BART,abssentrw,2.185909e-12
onmt_pg,abssentrw,6.106781e-05
abssentrw,seneca,7.209258e-09
BART,onmt_pg,4.706152e-05
BART,seneca,4.881558e-28
onmt_pg,seneca,3.070806e-20
__REFERENCE__,abssentrw,0.04845425
BART,__REFERENCE__,5.346944e-09
onmt_pg,__REFERENCE__,0.0004357624
__REFERENCE__,seneca,1.31355e-08
BART,abssentrw,2.542777e-14
onmt_pg,abssentrw,1.3422e-08
abssentrw,seneca,5.574986e-06
BART,onmt_pg,0.02397679
BART,seneca,3.822225e-24
onmt_pg,seneca,2.80756e-24
__REFERENCE__,abssentrw,0.1852643
BART,__REFERENCE__,4.035524e-16
onmt_pg,__REFERENCE__,1.700053e-09
__REFERENCE__,seneca,0.0004243053
BART,abssentrw,1.172536e-16
onmt_pg,abssentrw,8.658674e-12
abssentrw,seneca,0.0174917
BART,onmt_pg,0.002725981
BART,seneca,4.283277e-25
onmt_pg,seneca,4.513596e-22
__REFERENCE__,abssentrw,0.1322572
BART,__REFERENCE__,4.359088e-09
onmt_pg,__REFERENCE__,0.002415445
__REFERENCE__,seneca,7.355836e-08
BART,abssentrw,4.635706e-15
onmt_pg,abssentrw,3.426758e-06
abssentrw,seneca,2.157997e-05
BART,onmt_pg,0.0004115698
BART,seneca,3.076777e-32
onmt_pg,seneca,1.111197e-17
__REFERENCE__,abssentrw,0.5621889
BART,__REFERENCE__,1.249647e-12
onmt_pg,__REFERENCE__,4.179973e-07
__REFERENCE__,seneca,8.787343e-09
BART,abssentrw,2.265288e-15
onmt_pg,abssentrw,8.895416e-07
abssentrw,seneca,1.143035e-06
BART,onmt_pg,0.000823101
BART,seneca,7.036622e-30
onmt_pg,seneca,6.725307e-21
__REFERENCE__,abssentrw,0.328203
BART,__REFERENCE__,1.2825e-13
onmt_pg,__REFERENCE__,0.00265661
__REFERENCE__,seneca,7.159442e-08
BART,abssentrw,4.690105e-12
onmt_pg,abssentrw,0.0003233934
abssentrw,seneca,5.6649e-05
BART,onmt_pg,2.318274e-05
BART,seneca,1.415055e-23
onmt_pg,seneca,2.282251e-15
__REFERENCE__,abssentrw,0.08597376
BART,__REFERENCE__,1.994168e-07
onmt_pg,__REFERENCE__,0.003460536
__REFERENCE__,seneca,7.251866e-14
BART,abssentrw,2.274674e-11
onmt_pg,abssentrw,1.578159e-05
abssentrw,seneca,2.449781e-10
BART,onmt_pg,0.002302754
BART,seneca,1.341013e-29
onmt_pg,seneca,1.733431e-20
__REFERENCE__,abssentrw,0.1309383
BART,__REFERENCE__,9.796123e-12
onmt_pg,__REFERENCE__,0.0006879325
__REFERENCE__,seneca,6.045615e-06
BART,abssentrw,2.295702e-13
onmt_pg,abssentrw,4.060307e-07
abssentrw,seneca,0.01443617
BART,onmt_pg,2.752875e-06
BART,seneca,9.765352e-35
onmt_pg,seneca,1.292648e-18
__REFERENCE__,abssentrw,1.0
__REFERENCE__,BART,1.0
__REFERENCE__,onmt_pg,1.0
__REFERENCE__,seneca,1.0
abssentrw,BART,1.0
abssentrw,onmt_pg,1.0
abssentrw,seneca,1.0
BART,onmt_pg,1.0
BART,seneca,1.0
onmt_pg,seneca,1.0
__REFERENCE__,abssentrw,0.04960635
BART,__REFERENCE__,3.848316e-13
onmt_pg,__REFERENCE__,4.702004e-05
__REFERENCE__,seneca,2.137109e-07
BART,abssentrw,7.010066e-21
onmt_pg,abssentrw,6.386921e-11
abssentrw,seneca,0.001318405
BART,onmt_pg,4.936175e-05
BART,seneca,2.499835e-31
onmt_pg,seneca,2.39776e-19
